experiment,ticker,strategy,pnl,wr,n,avg
I,TSLL,btc2_qqq_strong_vol,1925941,40.0,10,6.43
F,IREN,nr5_bo_btc2,1925679,87.5,8,24.1
F,IREN,nr5_bo_btc2,1925679,87.5,8,24.1
B,CONL,bb_lower_bounce,1925607,60.0,30,6.43
B,CONL,bb_lower_bounce,1925607,60.0,30,6.43
F,PTIR,vcp_squeeze_bo,1925419,83.3,6,32.12
F,AMDL,gap_up3_btc1,1925323,40.0,15,6.42
H,AMDL,soxl_bull_qqq,1925163,44.4,9,10.71
D,MSTU,ma_align5_btc2,1925099,40.0,10,1.13
D,PTIR,ret3_strong_btc,1924990,72.0,25,7.71
I,CONL,btc3_strong_rsi_accel,1924789,44.4,9,21.41
E,MSTU,mstr_over5_ret3_btc,1924293,33.3,6,4.0
D,AMDL,ma_btc_ret7,1924054,37.5,8,12.04
H,CONL,soxl_rsi60_qqq,1923851,48.1,27,7.13
G,PORTFOLIO,rs_rotation,1923746,47.8,46,2.09
D,PTIR,dip_ma5_btc2,1923008,70.0,10,19.25
H,MSTU,qqq_ret10_btc2,1921896,75.0,4,16.03
H,MSTU,qqq_ret10_btc2,1921896,75.0,4,16.03
F,CONL,hh_hl_rsi_btc,1921710,44.1,34,1.89
H,PTIR,vix_mid_btc1_rsi,1921359,73.9,23,8.36
D,NVDL,surge_strong_btc2,1920782,55.0,20,4.81
F,NVDL,gap_up3_btc1,1920606,62.5,24,4.01
E,PTIR,rsi_accel_btc2_vol,1920261,33.3,3,21.36
D,IREN,ma_btc_ret7,1920089,69.2,13,7.39
E,AMDL,mstr_rsi65_ma_btc2,1918723,33.3,3,10.18
B,IREN,triple_align_vol,1918154,66.7,12,16.0
C,CONL,month_q4_bull,1918022,52.9,17,11.29
I,TSLL,consec3_surge,1917573,63.2,19,5.05
A,IREN,mstr_rsi,1916442,56.7,30,6.39
F,IREN,doji_escape_btc_rsi,1916316,60.0,5,38.36
B,CONL,mom20_rsi,1915822,52.8,36,5.33
H,CONL,btc1_qqq_bull_rsi,1915693,50.0,28,6.85
H,PTIR,triple_regime_all,1914815,69.2,13,14.74
D,NVDL,consec2_vol_btc,1913991,87.5,8,23.95
B,ROBN,macd_hist_grow,1913990,70.0,10,19.16
D,IREN,bo20_btc_strong,1913874,57.1,7,15.67
E,IREN,rsi_accel_btc3,1913688,50.0,4,15.96
A,CONL,btc_pct_ma20,1913466,61.1,36,5.32
B,CONL,vol_high_break,1912982,66.7,15,12.77
H,MSTU,qqq_ret10_btc2,1912428,75.0,4,15.95
D,CONL,ultra_bull,1912426,75.0,4,31.91
F,PTIR,hammer_btc2,1912107,60.0,5,19.14
B,NVDL,adx_di_cross,1911632,64.7,17,11.26
C,AMDL,dual_btc_qqq_pct,1911463,75.0,8,23.92
C,AMDL,dual_btc_qqq,1911463,75.0,8,23.92
B,CONL,breakout10_rsi,1911387,55.0,20,9.57
B,CONL,breakout10_bull,1911387,55.0,20,9.57
F,IREN,near_52w_btc2,1910878,50.0,4,15.94
F,IREN,near_52w_btc2,1910878,50.0,4,15.94
I,IREN,ma_aligned_btc2_vol,1910658,70.0,10,19.13
C,PTIR,btc_ret5_pos_regime1,1909784,78.6,14,13.65
H,NVDL,vix_mid_btc1_rsi,1909593,64.7,17,11.24
F,NVDL,gap_up3_btc1,1909470,66.7,27,7.08
H,NVDL,vix_spike_recover,1909340,52.6,19,10.06
H,IREN,qqq_ret10_btc2,1909270,100.0,5,19.11
H,MSTU,coin_pct10_qqq,1909252,40.0,10,9.56
B,NVDL,triple_align_vol,1909046,84.6,13,14.7
I,SOXL,bb_macd_adx_btc2,1908521,55.0,20,4.78
B,NVDL,breakout10_rsi,1908385,66.7,18,10.61
D,CONL,ultra_bull,1908307,75.0,4,24.28
H,PTIR,vix_fall_qqq_bull,1908038,70.0,10,19.1
B,IREN,bb_high_pct,1907174,57.6,33,5.79
D,IREN,dip_rsi_btc2,1907168,50.0,10,11.5
H,NVDL,vix_low_qqq_surge,1907085,57.1,7,27.27
I,SOXL,consec3_surge,1906833,56.2,16,11.93
I,TQQQ,rsi_accel_btc2_vol,1906761,100.0,4,13.33
H,MSTU,vix_mid_btc1_rsi,1906713,44.4,9,10.6
H,NVDL,triple_regime_all,1906510,57.1,14,13.63
D,CONL,ma_btc_ret7,1906510,41.2,17,5.61
H,CONL,btc1_qqq_bull_rsi,1906108,45.0,20,9.54
H,PTIR,btc2_qqq_bull_bo,1906040,77.8,9,21.2
H,MSTU,triple_regime_all,1905904,30.0,10,6.36
F,IREN,engulf_btc2,1905575,60.0,10,6.36
B,IREN,vol_surge_up,1905482,55.0,20,9.54
F,IREN,gap_up3_vol_btc,1905479,55.0,20,9.54
F,CONL,gap_up3_btc1,1904042,45.9,37,5.15
C,CONL,month_q4_bull,1903881,59.1,22,8.66
I,IREN,bo10_btc2_qqq,1903367,64.3,14,13.61
F,NVDL,hammer_btc2,1903343,100.0,4,15.88
H,AMDL,btc2_qqq_strong_vol,1903084,75.0,12,7.94
D,IREN,dip_rsi_btc2,1903000,54.5,11,11.54
F,CONL,hh_hl_rsi_btc,1902677,57.6,33,5.77
D,PTIR,ma_btc_ret7,1902502,71.4,7,18.14
D,IREN,surge_strong_btc2,1901768,54.5,22,8.65
B,CONL,vol_high_break,1901144,62.5,16,11.89
F,NVDL,nr5_bo_btc2,1900952,71.4,7,13.59
D,MSTU,ma_btc_ret7,1900850,50.0,8,11.89
H,CONL,btc1_qqq_bull_rsi,1900733,50.0,32,5.95
H,PTIR,btc1_qqq_bull_rsi,1900395,64.7,17,11.19
H,CONL,btc_qqq_coin_surge,1900067,63.6,11,17.29
I,CONL,ma_aligned_btc2_vol,1899346,57.1,7,27.16
B,PTIR,vol_surge_rsi,1898961,87.5,8,23.76
H,CONL,coin_ret5_btc2,1898930,50.0,36,5.28
C,NVDL,triple_ma_bull,1898894,74.1,27,7.04
F,CONL,hh_hl_ma_btc2,1898783,50.0,24,7.92
F,IREN,gap_up_btc2,1898594,45.5,33,2.88
H,PTIR,vix_fall_qqq_bull,1898546,68.8,16,11.88
F,IREN,vcp_breakout_btc2,1898499,62.5,8,23.75
H,CONL,soxl_ret5_pos,1897998,45.5,22,8.64
F,PTIR,hh_hl_ma_btc2,1897757,71.4,14,13.57
H,NVDL,btc1_qqq_bull_rsi,1897253,53.3,15,12.66
F,NVDL,bounce_btc1_rsi,1897214,63.6,11,17.26
C,IREN,dual_btc_qqq_strong,1897072,90.0,10,18.99
F,CONL,inside_bar_rsi_vol,1896606,66.7,6,15.82
I,SOXL,vix_falling_btc2,1896463,57.1,14,13.56
E,CONL,btc_strong5d_rsi_accel,1896310,33.3,6,10.55
D,NVDL,bo5_btc2,1896274,66.7,15,12.65
D,CONL,btc_ret3_5pct,1895942,38.1,21,-0.88
E,IREN,btc_regime3_bo10,1895875,33.3,3,12.96
F,CONL,ma10_pull_vol,1895623,45.5,11,17.25
E,MSTU,btc_strong3d_bo10,1895540,66.7,3,21.08
F,IREN,engulf_btc2,1895504,60.0,10,18.97
B,PTIR,bb_squeeze_break,1895146,71.4,14,13.55
D,IREN,bo10_macd_btc,1893939,66.7,27,7.02
D,IREN,bo10_btc1plus,1893939,66.7,27,7.02
C,IREN,variable_size_regime,1893590,54.5,33,5.74
D,NVDL,bo10_macd_btc,1893196,52.6,19,9.97
F,CONL,doji_escape_btc2,1892979,100.0,4,23.69
F,PTIR,hammer_btc2,1892824,80.0,5,12.63
F,CONL,hammer_btc2,1892669,75.0,4,15.79
F,CONL,hammer_btc2,1892669,75.0,4,15.79
E,PTIR,mstr5_bo10_btc2,1892550,50.0,8,10.02
E,AMDL,di_cross_surge_btc2,1892154,41.2,17,2.23
H,NVDL,vix_low_qqq_surge,1892071,66.7,12,5.26
I,SOXL,consec3_surge,1891855,69.6,23,8.23
D,IREN,dip_ma5_btc2,1891686,54.5,11,8.61
F,AMDL,nr5_bo_btc1_rsi,1891610,60.0,5,18.94
F,PTIR,doji_escape_btc2,1890884,75.0,4,47.32
F,IREN,engulf_vol_btc,1890778,60.0,5,12.62
F,PTIR,hh_hl_rsi_btc,1890510,60.0,15,12.62
F,AMDL,hh_hl_rsi_btc,1890344,58.8,17,5.57
F,CONL,inside_bar_rsi_vol,1890210,62.5,8,7.88
H,PTIR,qqq_ret10_btc2,1890179,66.7,3,31.53
B,IREN,bb_mid_up,1890136,75.0,20,9.46
F,NVDL,hh_hl_ma_btc2,1889999,63.2,19,9.96
B,NVDL,triple_ma_align,1889423,73.1,26,7.27
F,NVDL,bounce_btc2,1889233,60.0,10,18.91
C,PTIR,mon_tue_bull,1888641,70.6,17,11.12
F,PTIR,gap_up_btc2,1888622,62.5,8,23.63
I,BITX,triple_regime_strong,1888443,60.0,20,3.15
E,MSTU,bo5_vol_btc2_rsi,1888436,33.3,3,15.75
H,NVDL,btc2_qqq_strong_vol,1888007,92.9,14,13.5
E,CONL,btc_regime3_surge,1887963,44.4,9,7.0
C,CONL,month_q4_bull,1887628,55.6,18,10.5
E,CONL,btc_regime3_all,1887487,44.4,9,7.0
C,IREN,triple_ma_strong_btc,1887028,68.8,16,11.81
A,NVDL,btc_rsi,1886563,65.8,38,4.97
H,IREN,btc_qqq_coin_surge,1885795,62.5,8,7.87
H,CONL,btc_qqq_coin_surge,1885122,63.6,11,17.15
D,PTIR,rsi_accel,1884749,60.0,15,8.39
F,AMDL,hh_hl_rsi_btc,1884665,46.2,13,7.26
H,PTIR,btc2_qqq_strong,1883655,66.7,9,20.95
F,IREN,inside_bar_bo_btc1,1883376,60.0,5,12.57
E,CONL,triple_confirm,1883207,50.0,6,6.28
C,CONL,triple_ma_strong_btc,1883087,57.9,19,9.92
H,CONL,btc1_qqq_bull_rsi,1882495,51.9,27,6.98
H,PTIR,vix_fall_qqq_bull,1881920,72.2,18,10.47
I,TSLL,btc3_strong_rsi_accel,1881776,75.0,4,23.55
C,CONL,low_vol_breakout,1881708,57.1,14,13.45
D,NVDL,ultra_bull,1881565,85.7,7,17.94
D,IREN,dip_ma5_btc2,1881324,54.5,11,12.99
F,IREN,nr5_bo_btc1_rsi,1881056,71.4,7,26.9
H,NVDL,vix_low_qqq_surge,1880475,66.7,12,7.84
D,AMDL,rsi7_hot_btc2,1880399,50.0,14,1.55
C,PTIR,not_friday_bull,1880081,72.4,29,6.49
A,CONL,btc_ret3,1879306,47.5,40,4.7
F,IREN,inside_bar_rsi_vol,1878813,57.1,7,26.87
F,IREN,ma10_pull_btc2,1878506,60.0,15,6.27
I,TSLL,consec3_surge,1878433,70.0,20,9.4
H,NVDL,btc2_qqq_bull_bo,1878273,63.6,11,17.09
H,IREN,qqq_strong_macd,1876958,51.6,31,6.06
F,IREN,engulf_vol_btc,1876728,80.0,5,12.52
F,PTIR,engulf_btc2,1876699,80.0,5,18.79
B,IREN,bb_macd_vol,1876654,53.8,26,7.23
H,MSTU,coin_rsi65_btc2,1876389,46.7,15,4.17
H,PTIR,btc_qqq_coin_surge,1876272,80.0,5,18.78
H,NVDL,vix_mid_btc1_rsi,1875798,63.6,11,17.07
F,CONL,gap_fill_up_btc2,1875431,45.0,20,9.39
D,IREN,bo10_vol_btc,1875419,57.1,14,8.94
H,NVDL,qqq_ret10_btc2,1875414,75.0,8,11.73
H,CONL,btc_qqq_coin_all,1874993,48.0,25,7.51
H,CONL,triple_regime_all,1874993,48.0,25,7.51
H,NVDL,coin_ret5_btc2,1874856,60.9,23,4.08
C,CONL,triple_ma_strong_btc,1874826,64.7,17,11.04
F,CONL,nr5_bo_btc1_rsi,1874794,80.0,5,12.51
B,IREN,breakout10_bull,1874682,65.2,23,8.16
D,IREN,bo5_btc2,1874680,57.1,14,13.4
F,NVDL,bounce_btc1_rsi,1874468,76.9,13,14.43
H,NVDL,vix_spike_recover,1874360,57.9,19,9.87
B,IREN,bb_mid_up,1874003,66.7,15,12.51
I,SOXL,ma_aligned_btc2_vol,1873976,33.3,6,4.16
A,IREN,btc_ret3,1873364,62.9,35,5.36
F,AMDL,inside_bar_bo_btc1,1872822,75.0,4,15.62
D,CONL,bo20_btc_strong,1872678,50.0,10,9.37
D,NVDL,dip_ma5_btc2,1872597,100.0,5,18.74
F,CONL,engulf_btc2,1872371,100.0,3,31.24
H,MSTU,btc2_qqq_strong,1872112,42.9,7,8.92
F,CONL,ma20_pull_btc2,1871339,40.0,10,9.37
F,PTIR,gap_up3_vol_btc,1871266,80.0,5,18.73
F,PTIR,hh_hl_btc2,1871197,64.3,14,13.38
I,BITX,di_cross_surge_btc2,1871064,52.4,21,4.46
B,PTIR,breakout10_bull,1870847,76.9,13,14.41
B,NVDL,adx_di_cross,1870469,59.1,22,8.51
D,PTIR,btc_ret3_8pct,1870141,80.0,5,22.59
E,IREN,btc_regime3_surge,1870117,60.0,5,9.36
H,CONL,coin_rsi65_btc2,1870001,57.1,21,8.91
B,CONL,dual_mom_rsi,1869777,62.5,32,5.85
H,CONL,vix_low_qqq_surge,1869165,37.5,8,7.8
H,AMDL,coin_rsi65_btc2,1868996,42.9,7,13.36
F,NVDL,gap_hh_hl_btc2,1867650,80.0,15,12.46
I,SOXL,btc3_strong_rsi_accel,1867382,75.0,4,23.37
F,IREN,doji_escape_btc_rsi,1867245,83.3,6,15.58
E,CONL,btc_regime3_bo10,1866850,50.0,4,9.34
E,CONL,btc_regime3_bo10,1866850,50.0,4,9.34
F,AMDL,vcp_breakout_btc2,1866751,57.1,7,13.35
F,AMDL,vcp_breakout_btc1,1866751,57.1,7,13.35
H,PTIR,coin_ret5_btc2,1866648,73.7,19,9.83
D,PTIR,bb_mid_btc2,1866572,50.0,10,12.97
D,CONL,bo5_btc2,1865988,43.5,23,4.06
H,PTIR,btc2_qqq_bull_bo,1865979,77.8,9,20.75
B,CONL,vol_high_break,1865723,62.5,16,11.67
C,NVDL,btc_regime2_only,1865664,76.7,30,6.23
F,NVDL,doji_escape_btc_rsi,1865396,66.7,3,20.75
E,AMDL,consec4_btc1,1865367,40.0,10,6.22
H,AMDL,btc_qqq_coin_all,1864826,53.8,13,7.18
H,CONL,qqq_ret10_btc2,1864502,71.4,7,26.66
B,NVDL,bb_high_pct,1864406,65.4,26,7.18
H,AMDL,qqq_ret10_btc2,1864154,50.0,4,15.55
D,NVDL,bo10_macd_btc,1863958,78.6,14,13.33
H,NVDL,coin_bull_btc2,1863553,64.3,14,13.32
F,IREN,gap_up_btc2,1863139,45.5,33,1.88
H,IREN,vix_spike_recover,1862845,52.6,38,4.91
F,NVDL,ma20_pull_btc2,1862819,55.6,9,10.36
C,NVDL,mon_tue_bull,1862394,66.7,21,8.88
H,PTIR,qqq_strong_consec,1862380,60.0,10,18.64
F,CONL,bounce_btc2,1862313,50.0,22,8.47
H,NVDL,vix_spike_recover,1862200,62.5,16,11.65
D,PTIR,btc_ret3_5pct,1862041,62.5,8,23.3
I,SOXL,btc2_qqq_strong_vol,1861884,20.0,5,-0.16
A,CONL,btc_pct_ma20,1861693,42.2,83,2.25
C,IREN,btc_regime2_only,1861648,57.1,28,6.66
F,CONL,ma20_pull_btc2,1861447,50.0,10,18.63
A,NVDL,btc_ret3,1859532,56.8,37,5.03
H,CONL,btc_qqq_coin_surge,1859232,63.6,11,16.92
F,AMDL,ma10_pull_vol,1859154,60.0,5,12.41
B,PTIR,bb_macd_vol,1859141,90.0,10,18.61
B,IREN,breakout20_bull,1858688,66.7,21,8.86
F,IREN,vcp_breakout_btc2,1858598,70.0,10,18.6
A,IREN,btc_ret3,1858514,65.5,29,6.42
H,MSTU,coin_rsi65_btc2,1858479,46.2,13,4.77
D,IREN,surge_strong_btc2,1858452,51.5,33,3.76
B,NVDL,dual_mom_rsi,1858260,62.5,24,7.75
H,NVDL,btc1_qqq_bull_rsi,1858216,58.6,29,3.21
D,PTIR,bo10_macd_btc,1857748,46.2,13,5.63
H,IREN,vix_low_qqq_surge,1856749,60.0,10,18.59
D,NVDL,dip_rsi_btc2,1856518,62.5,8,15.51
C,IREN,dual_btc_qqq,1856172,84.6,13,14.29
C,IREN,dual_btc_qqq_pct,1856172,84.6,13,14.29
F,PTIR,ma20_pull_btc2,1856152,87.5,8,11.61
B,NVDL,breakout10_bull,1855813,61.1,18,10.32
C,IREN,btc_ret5_pos_regime1,1855653,60.7,28,6.63
F,IREN,nr5_bo_btc2,1855362,87.5,8,11.61
H,PTIR,soxl_rsi60_qqq,1854716,46.7,15,6.19
H,CONL,triple_regime_strong,1854368,48.6,37,5.02
E,AMDL,bo5_vol_btc2_rsi,1854324,50.0,4,15.47
A,CONL,btc_mstr_combo,1854288,53.7,67,2.77
E,MSTU,mstr_rsi_ret3_btc2,1853784,33.3,6,1.72
B,IREN,bb_high_pct,1853607,56.7,30,6.18
F,NVDL,hammer_btc2,1853363,100.0,4,23.19
A,ROBN,mstr_rsi,1853155,64.0,25,7.42
F,IREN,hh_hl_btc2,1853006,58.3,24,7.73
A,PTIR,btc_mstr_combo,1852924,71.4,14,13.25
H,PTIR,btc2_qqq_strong,1852756,72.7,11,16.86
H,IREN,qqq_ret10_btc2,1852642,80.0,5,18.54
C,CONL,btc_ret20_strong,1852491,68.4,19,9.76
H,IREN,qqq_ret10_btc2,1852396,80.0,5,18.54
F,IREN,doji_escape_btc2,1852267,75.0,4,23.18
B,ROBN,adx_di_cross,1851744,80.0,10,18.54
B,ROBN,dual_mom_rsi,1851744,80.0,10,18.54
A,CONL,btc_pct_ma20,1850967,50.0,28,6.62
B,IREN,dual_mom_rsi,1850375,55.6,36,5.15
F,AMDL,ma10_pull_vol,1850357,60.0,5,12.35
C,CONL,triple_ma_strong_btc,1850111,60.0,15,12.35
F,PTIR,doji_escape_btc_rsi,1850035,100.0,4,46.3
H,AMDL,btc2_qqq_strong_vol,1849935,37.5,8,7.72
B,NVDL,mom20_rsi,1849886,63.6,22,8.42
A,ROBN,mstr_pct_ma20,1849733,60.0,15,12.34
I,SOXL,vix_falling_btc2,1849716,47.8,23,4.03
H,PTIR,triple_regime_all,1849173,69.2,13,14.24
H,PTIR,triple_regime_all,1849173,69.2,13,14.24
F,PTIR,gap_up3_vol_btc,1848473,80.0,5,18.5
A,PTIR,btc_pct_ma20,1848417,75.0,12,15.42
C,CONL,triple_ma_strong_btc,1848302,61.9,21,8.81
H,NVDL,qqq_strong_consec,1847817,61.1,18,10.28
D,AMDL,bo10_btc1plus,1847640,41.7,12,3.98
C,PTIR,low_vol_bull,1847380,66.7,15,12.33
H,AMDL,btc2_qqq_strong,1847099,50.0,14,6.6
D,NVDL,consec3_btc2,1847001,60.0,20,4.62
I,SOXL,bb_macd_adx_btc2,1846873,73.3,15,12.32
F,IREN,near_52w_btc2,1846744,66.7,3,20.54
D,IREN,bo10_vol_btc,1846237,66.7,15,12.32
H,MSTU,coin_pct10_qqq,1846181,40.0,10,9.24
F,IREN,near_52w_btc2,1846160,100.0,4,23.1
I,BITX,mstr5_btc2_qqq,1845600,60.0,15,6.16
H,AMDL,vix_spike_recover,1845231,55.0,20,4.62
A,PTIR,btc_ret3,1845211,62.5,16,11.54
A,CONL,btc_rsi,1845145,38.1,63,2.93
D,NVDL,rsi_accel,1844670,55.0,20,6.16
D,IREN,ma_align5_btc2,1844652,61.1,36,5.13
H,MSTU,btc1_qqq_bull_rsi,1844040,50.0,16,3.85
H,CONL,btc_qqq_coin_all,1843637,50.0,26,7.1
H,CONL,triple_regime_all,1843637,50.0,26,7.1
F,AMDL,gap_up3_btc1,1843582,47.1,17,5.43
D,CONL,btc_ret3_5pct,1843502,53.6,28,6.59
H,NVDL,triple_surge,1842776,63.6,11,16.77
D,AMDL,rsi_accel,1842480,53.3,15,8.2
H,IREN,qqq_strong_macd,1842393,52.9,34,5.42
H,PTIR,qqq_ret10_btc2,1842047,75.0,4,23.05
F,NVDL,hammer_btc2,1841920,80.0,5,12.29
B,NVDL,macd_positive_rsi,1841369,65.2,23,8.01
C,IREN,triple_ma_qqq,1841360,75.0,12,15.36
H,MSTU,qqq_ret10_btc2,1841202,75.0,4,15.36
H,PTIR,btc2_qqq_strong_vol,1841062,71.4,7,13.16
I,CONL,triple_regime_all,1841046,44.4,18,10.24
H,CONL,coin_rsi65_btc2,1840836,62.5,24,7.68
F,CONL,gap_up3_btc1,1840750,56.5,46,4.01
F,AMDL,hh_hl_rsi_btc,1840297,58.8,17,5.42
H,NVDL,soxl_rsi60_qqq,1839930,57.1,14,13.16
H,NVDL,vix_spike_recover,1839671,57.1,21,8.77
F,IREN,vcp_breakout_btc2,1838828,54.5,11,8.37
D,NVDL,ma_align60_btc2,1837982,71.4,14,13.14
D,CONL,ret3_strong_btc,1837850,28.6,28,-1.05
F,PTIR,vcp_breakout_btc1,1837838,71.4,7,26.28
H,CONL,coin_rsi65_btc2,1837788,30.8,13,7.08
F,NVDL,hh_hl_rsi_btc,1837412,58.3,24,3.83
H,PTIR,coin_pct10_qqq,1837078,80.0,5,36.78
A,PTIR,btc_ret3,1836994,75.0,12,15.32
H,CONL,vix_falling_btc2,1836903,51.4,37,4.97
E,MSTU,bb_macd_adx_btc2,1836796,36.4,11,3.34
F,IREN,engulf_vol_btc,1836457,80.0,5,18.38
F,IREN,engulf_vol_btc,1836457,80.0,5,18.38
I,SOXL,btc3_strong_rsi_accel,1835743,100.0,3,30.63
F,CONL,gap_hh_hl_btc2,1835704,55.6,27,6.81
B,IREN,all_green,1835625,70.8,24,7.66
H,MSTU,btc2_qqq_strong,1835463,44.4,9,10.21
D,PTIR,bo10_btc1plus,1835346,58.8,17,7.2
F,IREN,vcp_breakout_btc2,1835110,66.7,9,20.41
F,PTIR,vcp_breakout_btc1,1835062,66.7,9,20.41
H,AMDL,qqq_strong_consec,1834501,42.9,21,2.91
C,CONL,triple_ma_strong_btc,1834466,66.7,21,8.74
F,NVDL,gap_up3_vol_btc,1834298,44.4,9,10.2
F,IREN,hammer_btc2,1834198,80.0,5,12.24
I,CONL,rsi_accel_btc2_vol,1833754,40.0,10,9.18
B,NVDL,mom20_rsi,1833642,58.8,17,10.8
H,AMDL,coin_pct10_qqq,1833385,41.7,12,5.1
H,PTIR,btc_qqq_coin_surge,1833329,75.0,4,15.29
D,PTIR,consec2_vol_btc,1832761,62.5,8,11.47
H,PTIR,vix_mid_btc1_rsi,1832209,68.4,19,9.65
H,NVDL,vix_low_btc2,1831957,60.0,20,4.58
H,CONL,coin_ret5_btc2,1831631,44.8,29,6.32
H,NVDL,btc2_qqq_bull_bo,1831488,84.6,13,14.1
H,AMDL,btc_qqq_coin_all,1831332,53.3,15,4.07
C,NVDL,low_vol_breakout,1831238,71.0,31,5.91
F,PTIR,doji_escape_btc2,1830820,100.0,5,18.33
H,CONL,soxl_rsi60_qqq,1830818,53.1,49,3.74
H,PTIR,qqq_strong_consec,1830771,60.0,10,18.33
F,NVDL,ma10_pull_btc2,1830588,50.0,16,3.82
H,AMDL,coin_pct10_qqq,1830366,50.0,14,6.54
H,CONL,vix_fall_qqq_bull,1829897,35.3,17,10.77
I,TSLL,hh_hl_rsi_btc,1829817,57.1,14,13.08
D,CONL,surge_strong_btc2,1829808,40.9,22,4.16
C,IREN,btc_regime2_only,1829794,63.9,36,5.09
D,PTIR,btc_ret3_8pct,1829225,80.0,5,18.31
H,NVDL,btc2_qqq_strong_vol,1828622,75.0,12,15.25
H,NVDL,btc2_qqq_strong_vol,1828182,76.9,13,14.08
F,IREN,vcp_engulf_btc2,1828163,66.7,6,10.17
I,TQQQ,hh_hl_rsi_btc,1828029,64.3,14,6.54
E,CONL,btc_regime3_all,1827844,37.5,8,7.62
F,AMDL,gap_up3_vol_btc,1827629,50.0,8,11.43
B,NVDL,bb_high_pct_vol,1827473,66.7,15,12.2
F,NVDL,gap_fill_up_btc2,1827277,53.8,13,14.07
D,AMDL,rsi_accel,1826675,50.0,12,7.62
F,CONL,vcp_breakout_vol,1826558,80.0,5,18.28
H,AMDL,vix_spike_recover,1826194,39.1,23,2.65
H,CONL,triple_surge,1825796,50.0,18,10.15
F,MSTU,vcp_squeeze_bo,1825747,50.0,6,10.15
C,ROBN,variable_size_regime_var,1825513,76.9,13,10.78
F,CONL,ma10_pull_btc2,1825500,40.0,15,6.09
A,NVDL,btc_mstr_combo,1825419,68.2,22,8.31
F,NVDL,nr5_bo_btc1_rsi,1825416,57.1,7,8.7
C,IREN,btc_ret5_pos_regime1,1825350,54.2,24,7.61
H,NVDL,vix_mid_btc1_rsi,1825153,51.9,27,3.38
D,AMDL,bo10_macd_btc,1824911,45.5,11,4.69
H,CONL,soxl_rsi60_qqq,1824695,48.3,29,6.3
D,CONL,bo20_btc_strong,1824389,55.6,9,20.29
H,NVDL,vix_mid_btc1_rsi,1824043,62.5,16,11.41
D,PTIR,bo10_vol_btc,1823466,80.0,5,13.56
A,PTIR,btc_pct_ma20,1823374,64.3,14,13.04
I,BITX,hh_hl_rsi_btc,1823362,41.2,17,5.37
B,PTIR,vol_surge_rsi,1823243,90.0,10,18.25
H,NVDL,vix_mid_btc1_rsi,1822989,60.0,20,9.12
B,CONL,vol_surge_rsi,1822766,55.0,20,9.12
D,CONL,rsi7_hot_btc2,1822468,46.7,30,3.04
D,IREN,consec2_vol_btc,1822027,48.1,27,6.76
F,IREN,inside_bar_bo_btc2,1821776,50.0,4,22.8
F,IREN,inside_bar_rsi_vol,1821438,57.1,7,8.68
I,TQQQ,consec4_btc1,1820534,66.7,15,6.07
A,NVDL,btc_pct_ma20,1820467,52.9,17,10.72
D,MSTU,rsi14_65_btc2,1819589,50.0,10,9.11
A,NVDL,mstr_rsi,1819456,63.6,44,4.14
F,NVDL,nr5_bo_btc2,1819409,71.4,7,8.67
I,TQQQ,vix_falling_btc2,1819301,60.0,15,1.0
D,NVDL,dip_ma5_btc2,1818968,60.0,5,18.21
I,TQQQ,di_cross_surge_btc2,1818752,50.0,8,-0.47
H,NVDL,btc_qqq_coin_all,1818726,61.5,13,14.0
A,CONL,btc_ret3,1818674,50.0,52,3.5
D,CONL,bo10_vol_btc,1818289,41.7,12,6.81
H,AMDL,coin_bull_btc2,1817895,41.7,12,5.05
D,NVDL,bb_mid_btc2,1817572,69.2,13,9.33
F,CONL,gap_up3_btc1,1817451,42.3,26,7.0
A,PTIR,btc_ret3,1817369,72.7,22,8.27
B,IREN,breakout10_bull,1817297,59.1,22,8.27
H,PTIR,btc1_qqq_bull_rsi,1816778,64.7,17,10.7
D,PTIR,bb_mid_btc2,1816701,62.5,8,22.73
F,IREN,break_52w_btc2,1816692,100.0,3,30.31
H,NVDL,triple_regime_strong,1816630,62.5,16,11.37
F,CONL,gap_hh_hl_btc2,1816165,52.4,21,8.66
F,NVDL,ma10_pull_btc2,1816135,53.8,13,4.66
F,NVDL,vcp_squeeze_bo,1816008,65.0,20,9.09
D,NVDL,bo20_btc_strong,1815659,85.7,7,25.96
H,PTIR,triple_surge,1815508,70.0,10,18.17
D,CONL,ret5_surge_btc,1815381,33.3,21,-0.27
F,CONL,hammer_btc2,1815157,75.0,4,15.14
I,CONL,consec4_btc1,1815026,63.6,11,16.52
H,CONL,triple_surge,1815003,36.4,11,16.52
B,CONL,triple_align_vol,1814722,71.4,14,12.98
F,PTIR,nr5_bo_btc1_rsi,1814535,100.0,4,15.14
F,AMDL,hh_hl_ma_btc2,1814508,40.0,15,4.04
H,CONL,triple_surge,1814395,52.0,25,7.26
F,AMDL,inside_bar_rsi_vol,1814062,100.0,3,20.18
D,CONL,bo10_vol_btc,1813828,46.2,13,5.78
B,IREN,triple_ma_align,1813790,71.4,21,8.65
H,NVDL,soxl_rsi60_qqq,1813689,55.6,18,10.09
D,CONL,ma_align60_btc2,1813685,52.9,17,7.12
C,IREN,btc_regime2_only,1812791,54.8,31,5.85
D,PTIR,ret3_strong_btc,1812788,68.4,19,9.55
F,PTIR,doji_escape_btc2,1812488,100.0,4,45.36
