ticker,strategy,target,stop,hold,unit_mul,max_pyr,trail,btc_exit,n,pnl,wr,avg,avg_layers
IREN,max_conviction,80,-25,90,2.0,5,,False,8,12641999,62.5,35.56,2.62
IREN,consec3_btc2_vol,40,-20,30,4.0,1,,False,11,12641142,72.7,28.76,1.0
NVDL,di_cross_surge_btc2,100,-30,120,2.0,5,,False,9,12620265,44.4,14.76,2.89
IREN,consec3_surge,60,-25,60,3.0,1,-12.0,False,23,12611682,56.5,18.3,1.0
PTIR,bb_macd_adx_btc2,50,-25,45,5.0,1,,False,11,12608663,72.7,22.95,1.0
CONL,max_conviction,80,-25,120,2.0,5,,True,10,12605625,30.0,13.79,2.1
PTIR,di_cross_surge_btc2,100,-30,180,2.0,3,,True,7,12594985,57.1,32.3,2.14
NVDL,bo10_macd_btc2,80,-25,90,3.0,3,,False,7,12564846,71.4,21.12,2.43
IREN,bo10_macd_btc2,50,-20,45,3.0,3,,False,14,12556793,57.1,12.67,1.71
IREN,max_conviction,60,-25,60,4.0,1,,False,8,12550160,75.0,39.26,1.0
CONL,bo5_vol_btc2_rsi,50,-25,45,5.0,1,,False,8,12540913,62.5,31.38,1.0
CONL,consec4_btc1,50,-25,45,4.0,1,,False,10,12534914,70.0,31.37,1.0
NVDL,mstr5_bo10_btc2,80,-25,120,2.0,5,,True,7,12523416,71.4,29.54,3.0
CONL,consec3_btc2_vol,50,-25,45,5.0,1,,False,10,12519988,60.0,25.07,1.0
NVDL,di_cross_surge_btc2,60,-25,60,3.0,3,,False,10,12497916,50.0,10.86,2.0
IREN,mstr_over5_ret3_btc,50,-25,45,5.0,1,,False,15,12495549,66.7,16.68,1.0
PTIR,bb_macd_adx_btc2,40,-20,30,5.0,1,,False,12,12470744,66.7,20.81,1.0
PTIR,mstr5_bo10_btc2,40,-20,30,5.0,1,,False,8,12466156,87.5,31.2,1.0
IREN,rsi7_80_btc2,80,-30,90,3.0,1,-15.0,False,11,12465680,63.6,37.81,1.0
CONL,consec3_btc2_vol,60,-25,60,4.0,1,,False,8,12452601,75.0,38.95,1.0
NVDL,bo10_macd_btc2,50,-25,45,5.0,1,,False,10,12452335,70.0,24.93,1.0
IREN,bb_macd_adx_btc2,60,-25,90,3.0,1,,True,19,12434098,63.2,21.84,1.0
PTIR,rsi7_80_btc2,80,-25,120,2.0,5,,True,9,12417032,66.7,21.87,2.11
NVDL,rsi7_80_btc2,80,-25,90,2.0,5,,False,9,12378988,55.6,13.25,2.67
IREN,mstr_over5_ret3_btc,100,-30,180,2.0,3,,True,13,12353855,53.8,21.44,1.69
IREN,bo10_macd_btc2,60,-25,60,4.0,1,,False,12,12338314,58.3,25.73,1.0
PTIR,di_cross_surge_btc2,40,-20,30,5.0,1,,False,10,12336670,70.0,24.7,1.0
IREN,rsi_accel_btc2_vol,40,-20,30,5.0,1,,False,14,12315849,57.1,17.61,1.0
PTIR,consec3_surge,80,-25,90,3.0,3,,False,8,12313201,50.0,17.81,2.62
IREN,bb_macd_adx_btc2,30,-15,20,5.0,1,,False,24,12306224,58.3,10.27,1.0
PTIR,max_conviction,100,-30,180,2.0,5,,True,3,12298795,66.7,69.5,3.33
CONL,consec3_surge,50,-25,45,5.0,1,,False,19,12280279,47.4,12.94,1.0
IREN,max_conviction,50,-25,45,5.0,1,,False,9,12277508,77.8,27.31,1.0
IREN,di_cross_surge_btc2,60,-25,90,3.0,1,,True,17,12252008,64.7,24.05,1.0
NVDL,mstr5_bo10_btc2,100,-30,180,2.0,5,,True,7,12238798,71.4,28.93,3.0
IREN,max_conviction,80,-25,120,2.0,5,,True,9,12228124,55.6,21.79,2.56
IREN,mstr_over5_ret3_btc,40,-20,30,5.0,1,,False,17,12220293,64.7,14.39,1.0
NVDL,btc_strong3d_surge,100,-30,120,2.0,5,,False,5,12173531,80.0,58.87,2.0
PTIR,mstr_rsi_ret3_btc2,50,-20,45,3.0,3,,False,6,12166409,83.3,47.38,1.5
IREN,mstr_rsi_ret3_btc2,50,-25,45,5.0,1,,False,12,12163061,58.3,20.29,1.0
CONL,mstr_over5_ret3_btc,60,-25,60,3.0,3,,False,15,12152246,40.0,4.4,1.87
CONL,mstr5_bo10_btc2,50,-25,45,5.0,1,,False,14,12142388,50.0,17.36,1.0
IREN,rsi7_80_btc2,80,-25,90,3.0,1,,False,8,12134914,75.0,50.61,1.0
CONL,consec4_btc1,60,-25,90,3.0,1,,True,11,12130149,72.7,36.79,1.0
IREN,rsi_accel_btc2_vol,50,-25,45,4.0,1,,False,11,12130035,72.7,27.6,1.0
PTIR,mstr_over5_ret3_btc,40,-20,30,5.0,1,,False,8,12090065,87.5,30.26,1.0
CONL,consec3_btc2_vol,100,-30,120,2.0,5,,False,7,12074684,57.1,54.24,1.57
NVDL,rsi7_80_btc2,80,-25,120,2.0,5,,True,11,12069628,54.5,13.12,2.55
IREN,max_conviction,80,-25,90,2.0,3,-15.0,False,10,12058392,40.0,20.54,1.9
CONL,btc_strong3d_surge,40,-20,30,5.0,1,,False,9,12056089,66.7,26.82,1.0
PTIR,mstr_rsi_ret3_btc2,40,-20,30,5.0,1,,False,6,12021810,83.3,40.11,1.0
CONL,bb_macd_adx_btc2,60,-25,60,3.0,1,,False,16,11994203,56.2,25.01,1.0
PTIR,btc_strong3d_surge,50,-25,45,5.0,1,,False,4,11925568,100.0,59.69,1.0
NVDL,bo10_macd_btc2,100,-30,180,2.0,3,,True,9,11923694,66.7,27.64,2.0
PTIR,di_cross_surge_btc2,50,-25,45,4.0,1,,False,10,11867981,70.0,29.7,1.0
IREN,consec4_btc1,30,-15,20,5.0,1,,False,15,11866157,73.3,15.84,1.0
IREN,rsi7_80_btc2,100,-30,180,2.0,5,,True,10,11849250,60.0,16.56,3.0
IREN,rsi7_80_btc2,40,-20,30,4.0,1,,False,14,11841541,71.4,21.17,1.0
IREN,consec4_btc1,60,-25,60,3.0,1,,False,10,11811732,70.0,39.41,1.0
NVDL,mstr_over5_ret3_btc,60,-25,60,3.0,3,,False,12,11794334,58.3,14.42,1.58
NVDL,di_cross_surge_btc2,100,-30,180,2.0,3,,True,15,11777053,46.7,14.4,1.73
CONL,bb_macd_adx_btc2,30,-15,20,5.0,1,,False,22,11775914,54.5,10.72,1.0
PTIR,di_cross_surge_btc2,60,-25,60,2.0,5,,False,7,11766285,71.4,28.5,3.14
PTIR,bo10_macd_btc2,80,-25,120,2.0,5,,True,7,11765263,71.4,30.17,2.29
NVDL,bo10_macd_btc2,80,-25,90,2.0,5,,False,7,11756295,71.4,20.66,3.0
NVDL,mstr5_bo10_btc2,50,-20,45,3.0,3,,False,8,11720167,75.0,20.77,2.12
PTIR,di_cross_surge_btc2,60,-25,60,4.0,1,,False,9,11675982,66.7,32.47,1.0
IREN,bo10_macd_btc2,40,-20,30,5.0,1,,False,15,11647457,53.3,15.55,1.0
NVDL,consec3_surge,100,-30,180,2.0,5,,True,26,11636039,53.8,6.25,1.69
CONL,rsi7_80_btc2,50,-25,45,5.0,1,,False,14,11635012,57.1,16.64,1.0
IREN,mstr5_bo10_btc2,60,-25,60,4.0,1,,False,9,11628518,66.7,32.33,1.0
IREN,max_conviction,80,-25,90,3.0,1,,False,7,11619087,85.7,55.38,1.0
IREN,consec3_surge,40,-20,30,3.0,1,,False,24,11557235,66.7,16.07,1.0
PTIR,rsi7_80_btc2,100,-30,180,2.0,3,,True,8,11556740,75.0,31.54,1.62
CONL,bb_macd_adx_btc2,50,-20,45,3.0,1,,False,18,11478095,55.6,21.28,1.0
NVDL,mstr_over5_ret3_btc,80,-25,90,3.0,3,,False,9,11476694,55.6,18.94,1.89
IREN,di_cross_surge_btc2,40,-20,30,3.0,1,-10.0,False,24,11440635,54.2,15.91,1.0
CONL,rsi7_80_btc2,80,-25,120,2.0,5,,True,13,11430372,23.1,4.49,2.46
IREN,di_cross_surge_btc2,60,-25,60,3.0,1,,False,13,11396887,61.5,29.25,1.0
IREN,di_cross_surge_btc2,50,-25,45,4.0,1,,False,15,11394135,73.3,19.01,1.0
CONL,bo5_vol_btc2_rsi,80,-25,120,2.0,5,,True,8,11390221,50.0,37.54,1.75
NVDL,bb_macd_adx_btc2,100,-30,180,2.0,3,,True,16,11374724,43.8,12.21,1.56
CONL,consec3_surge,60,-25,60,3.0,1,,False,14,11343497,64.3,27.04,1.0
NVDL,max_conviction,80,-25,120,2.0,5,,True,6,11329847,83.3,31.08,3.17
PTIR,rsi7_80_btc2,50,-20,45,3.0,3,,False,9,11295079,66.7,23.34,1.56
IREN,mstr_rsi_ret3_btc2,40,-20,30,5.0,1,,False,14,11265981,64.3,16.11,1.0
PTIR,max_conviction,80,-25,120,2.0,5,,True,3,11259844,66.7,63.63,3.33
IREN,bo5_vol_btc2_rsi,60,-25,60,4.0,1,,False,8,11235395,62.5,35.15,1.0
IREN,rsi7_80_btc2,50,-25,45,4.0,1,,False,10,11230716,70.0,28.1,1.0
IREN,bo5_vol_btc2_rsi,40,-20,30,5.0,1,,False,10,11202253,60.0,22.43,1.0
IREN,macd_adx_vol_btc2,50,-20,45,3.0,3,,False,6,11191845,83.3,37.25,1.67
PTIR,bb_macd_adx_btc2,80,-25,120,2.0,5,,True,9,11187134,55.6,19.02,2.44
PTIR,bo10_macd_btc2,50,-20,45,3.0,3,,False,7,11184185,71.4,29.38,1.71
PTIR,mstr_over5_ret3_btc,60,-25,60,3.0,1,,False,8,11181029,75.0,46.63,1.0
IREN,consec3_surge,80,-25,120,3.0,1,,True,24,11178223,54.2,15.54,1.0
IREN,mstr_over5_ret3_btc,60,-25,60,3.0,1,,False,15,11171350,53.3,24.85,1.0
IREN,consec3_btc2_vol,50,-20,45,3.0,1,,False,11,11162091,81.8,33.86,1.0
PTIR,max_conviction,100,-30,120,2.0,5,,False,3,11160721,66.7,65.75,2.67
PTIR,mstr_over5_ret3_btc,60,-25,90,3.0,1,,True,7,11151632,71.4,53.16,1.0
CONL,di_cross_surge_btc2,50,-25,45,5.0,1,,False,17,11145724,47.1,13.13,1.0
PTIR,rsi7_80_btc2,100,-30,120,2.0,5,,False,5,11143735,60.0,41.28,2.8
NVDL,rsi7_80_btc2,80,-25,90,3.0,3,,False,10,11124114,50.0,8.32,2.1
IREN,bo10_macd_btc2,80,-25,120,2.0,5,,True,13,11118686,53.8,15.32,2.15
PTIR,btc_strong3d_surge,60,-25,60,3.0,3,,False,4,11113267,100.0,65.51,1.5
PTIR,mstr_over5_ret3_btc,60,-25,60,3.0,3,,False,6,11096498,66.7,26.59,2.0
IREN,bo5_vol_btc2_rsi,60,-25,60,3.0,3,,False,8,11093983,50.0,26.22,1.5
CONL,mstr_over5_ret3_btc,80,-25,90,3.0,3,,False,14,11072292,28.6,4.21,1.93
PTIR,mstr_rsi_ret3_btc2,50,-25,45,4.0,1,,False,6,11069870,83.3,46.17,1.0
IREN,consec4_btc1,40,-20,30,5.0,1,,False,13,11062588,61.5,17.04,1.0
IREN,consec3_btc2_vol,80,-30,90,3.0,1,-15.0,False,9,11056656,77.8,40.99,1.0
PTIR,consec3_surge,60,-25,60,4.0,1,,False,11,11056550,54.5,25.15,1.0
NVDL,max_conviction,100,-30,180,2.0,5,,True,6,11045229,83.3,30.38,3.17
NVDL,rsi7_80_btc2,50,-20,45,3.0,3,,False,11,11037214,54.5,8.31,2.09
IREN,macd_adx_vol_btc2,50,-25,45,5.0,1,,False,6,11027719,83.3,36.8,1.0
NVDL,di_cross_surge_btc2,80,-25,90,3.0,3,,False,10,11019702,60.0,9.12,2.0
NVDL,mstr5_bo10_btc2,80,-25,90,3.0,3,,False,7,11018099,71.4,21.13,2.29
PTIR,bo10_macd_btc2,100,-30,180,2.0,3,,True,7,10978973,71.4,35.13,1.71
IREN,all_green_ultra,50,-25,45,4.0,1,,False,7,10944937,85.7,39.13,1.0
NVDL,bb_macd_adx_btc2,80,-25,90,3.0,3,,False,12,10943475,50.0,6.03,2.17
PTIR,max_conviction,80,-25,90,3.0,3,,False,3,10942324,66.7,44.43,2.33
PTIR,mstr5_bo10_btc2,100,-30,180,2.0,3,,True,5,10938569,60.0,48.35,1.8
IREN,consec3_surge,40,-20,30,3.0,1,-10.0,False,29,10873347,48.3,12.51,1.0
IREN,all_green_ultra,60,-25,60,2.0,5,,False,7,10830688,85.7,46.55,1.71
PTIR,mstr_rsi_ret3_btc2,80,-25,90,2.0,5,,False,4,10825250,75.0,56.53,2.5
NVDL,consec3_surge,80,-25,120,2.0,5,,True,27,10808141,55.6,5.59,1.67
IREN,bo10_macd_btc2,80,-25,90,3.0,1,,False,11,10804831,63.6,32.77,1.0
IREN,bb_macd_adx_btc2,80,-25,120,3.0,1,,True,14,10800683,64.3,25.74,1.0
IREN,bo10_macd_btc2,50,-25,45,5.0,1,,False,13,10800004,61.5,16.63,1.0
IREN,consec3_btc2_vol,60,-25,90,3.0,1,,True,11,10785048,72.7,32.71,1.0
IREN,mstr_rsi_ret3_btc2,80,-25,90,3.0,3,,False,10,10784743,50.0,24.52,1.7
PTIR,max_conviction,100,-30,180,2.0,3,,True,3,10782724,100.0,74.23,2.33
IREN,di_cross_surge_btc2,50,-20,45,2.0,3,-10.0,False,22,10766226,50.0,12.83,1.77
CONL,consec3_surge,50,-20,45,3.0,3,,False,19,10719577,42.1,10.57,1.74
IREN,mstr_over5_ret3_btc,80,-25,90,2.0,5,,False,11,10709541,45.5,21.9,2.09
IREN,mstr5_bo10_btc2,50,-25,45,4.0,1,,False,10,10698610,80.0,26.77,1.0
PTIR,mstr_rsi_ret3_btc2,60,-25,90,3.0,1,,True,6,10684427,83.3,59.42,1.0
NVDL,di_cross_surge_btc2,60,-25,60,2.0,5,,False,10,10651930,50.0,9.52,2.6
NVDL,rsi7_80_btc2,100,-30,180,2.0,3,,True,11,10648469,45.5,16.61,1.91
PTIR,rsi7_80_btc2,50,-25,45,5.0,1,,False,10,10635802,70.0,21.29,1.0
PTIR,rsi7_80_btc2,80,-25,90,3.0,3,,False,7,10632536,42.9,15.64,1.86
PTIR,mstr_rsi_ret3_btc2,60,-25,60,2.0,5,,False,6,10624318,83.3,51.89,1.83
CONL,bo5_vol_btc2_rsi,40,-20,30,5.0,1,,False,10,10608881,60.0,21.24,1.0
IREN,consec3_btc2_vol,100,-30,180,2.0,5,,True,10,10607997,60.0,18.28,2.2
CONL,bo5_vol_btc2_rsi,60,-25,60,3.0,3,,False,8,10589246,62.5,29.92,1.5
IREN,consec3_surge,50,-20,45,2.0,3,-10.0,False,25,10581387,44.0,6.27,1.8
PTIR,bo10_macd_btc2,40,-20,30,5.0,1,,False,9,10576518,77.8,23.53,1.0
CONL,consec4_btc1,30,-15,20,5.0,1,,False,12,10542448,66.7,17.59,1.0
PTIR,mstr_over5_ret3_btc,80,-25,90,3.0,1,,False,5,10528267,80.0,70.26,1.0
PTIR,consec4_btc1,80,-25,90,3.0,3,,False,5,10503952,40.0,19.44,1.8
CONL,bb_macd_adx_btc2,60,-25,90,3.0,1,,True,19,10501777,52.6,18.44,1.0
CONL,bo5_vol_btc2_rsi,60,-25,60,4.0,1,,False,8,10482332,62.5,32.79,1.0
CONL,mstr5_bo10_btc2,60,-25,60,3.0,3,,False,13,10450649,46.2,14.28,1.62
IREN,consec3_surge,80,-30,90,3.0,1,-15.0,False,22,10443371,50.0,15.84,1.0
NVDL,mstr5_bo10_btc2,100,-30,180,2.0,3,,True,7,10440455,71.4,33.43,2.0
IREN,consec4_btc1,80,-25,90,3.0,1,,False,10,10435992,60.0,34.82,1.0
CONL,bo10_macd_btc2,60,-25,60,4.0,1,,False,14,10384035,50.0,18.56,1.0
CONL,consec4_btc1,40,-20,30,4.0,1,,False,11,10377118,63.6,23.61,1.0
IREN,rsi_accel_btc2_vol,100,-30,180,2.0,5,,True,11,10357465,54.5,15.6,2.73
PTIR,btc_strong3d_surge,60,-25,60,4.0,1,,False,4,10357020,100.0,64.8,1.0
CONL,di_cross_surge_btc2,60,-25,60,3.0,1,,False,15,10348444,53.3,23.02,1.0
PTIR,mstr5_bo10_btc2,60,-25,60,3.0,3,,False,6,10342749,66.7,27.29,1.67
CONL,btc_strong3d_bo10,40,-20,30,5.0,1,,False,8,10336834,62.5,25.87,1.0
PTIR,rsi7_80_btc2,100,-30,180,2.0,5,,True,7,10300297,85.7,27.48,2.43
CONL,mstr5_bo10_btc2,60,-25,60,4.0,1,,False,14,10297402,50.0,18.41,1.0
CONL,bo10_macd_btc2,50,-25,45,4.0,1,,False,14,10283733,50.0,18.38,1.0
IREN,consec4_btc1,100,-30,180,2.0,3,,True,10,10281382,60.0,22.38,1.8
PTIR,bo10_macd_btc2,50,-25,45,5.0,1,,False,9,10264511,55.6,22.83,1.0
IREN,bo10_macd_btc2,60,-25,90,3.0,1,,True,13,10262126,69.2,26.34,1.0
IREN,mstr_over5_ret3_btc,80,-25,120,2.0,5,,True,14,10235493,50.0,13.35,1.93
PTIR,rsi7_80_btc2,40,-20,30,5.0,1,,False,10,10231839,70.0,20.48,1.0
PTIR,rsi_accel_btc2_vol,100,-30,120,2.0,5,,False,3,10225158,66.7,64.23,2.33
NVDL,mstr_over5_ret3_btc,100,-30,180,2.0,5,,True,12,10225039,50.0,18.15,1.75
IREN,bo5_vol_btc2_rsi,80,-25,90,2.0,5,,False,8,10218905,50.0,32.91,1.62
PTIR,consec4_btc1,100,-30,180,2.0,5,,True,6,10180393,50.0,21.54,2.5
IREN,rsi_accel_btc2_vol,80,-30,90,3.0,1,-15.0,False,13,10175791,53.8,26.12,1.0
IREN,mstr_rsi_ret3_btc2,80,-25,90,3.0,1,,False,10,10174122,60.0,33.95,1.0
IREN,di_cross_surge_btc2,80,-25,120,3.0,1,,True,14,10155615,57.1,24.2,1.0
CONL,max_conviction,100,-30,180,2.0,3,,True,10,10146846,30.0,15.0,1.8
IREN,all_green_ultra,60,-25,60,3.0,1,,False,7,10124159,85.7,48.26,1.0
IREN,consec3_btc2_vol,30,-15,20,5.0,1,,False,11,10122803,72.7,18.42,1.0
CONL,rsi_accel_btc2_vol,40,-20,30,5.0,1,,False,12,10114285,50.0,16.87,1.0
PTIR,bb_macd_adx_btc2,50,-25,45,4.0,1,,False,11,10086931,72.7,22.95,1.0
CONL,di_cross_surge_btc2,60,-25,60,3.0,3,,False,16,10072545,37.5,8.61,1.94
NVDL,mstr5_bo10_btc2,50,-25,45,5.0,1,,False,8,10071242,75.0,25.2,1.0
PTIR,mstr5_bo10_btc2,80,-25,120,2.0,5,,True,5,10069816,60.0,38.72,2.2
NVDL,bo10_macd_btc2,60,-25,60,2.0,5,,False,9,10058010,44.4,12.99,2.67
IREN,mstr5_bo10_btc2,60,-25,90,3.0,1,,True,10,10051539,80.0,33.54,1.0
CONL,bo5_vol_btc2_rsi,50,-25,45,4.0,1,,False,8,10032731,62.5,31.38,1.0
PTIR,btc_strong3d_surge,80,-25,120,2.0,5,,True,3,10029883,100.0,87.92,2.33
PTIR,bb_macd_adx_btc2,100,-30,180,2.0,3,,True,9,10027876,55.6,23.0,1.78
PTIR,btc_strong3d_surge,50,-20,45,3.0,3,,False,4,10023340,100.0,60.94,1.5
CONL,consec3_btc2_vol,50,-25,45,4.0,1,,False,10,10015991,60.0,25.07,1.0
PTIR,btc_strong3d_surge,40,-20,30,5.0,1,,False,4,10014353,100.0,50.12,1.0
CONL,consec4_btc1,100,-30,180,2.0,3,,True,10,10011601,30.0,24.82,1.9
IREN,consec4_btc1,60,-25,90,3.0,1,,True,12,10002248,66.7,27.81,1.0
IREN,mstr_over5_ret3_btc,50,-25,45,4.0,1,,False,15,9996440,66.7,16.68,1.0
IREN,macd_adx_vol_btc2,80,-25,90,3.0,3,,False,5,9988578,60.0,38.3,2.0
IREN,mstr_rsi_ret3_btc2,100,-30,180,2.0,3,,True,11,9985632,54.5,22.86,1.64
NVDL,mstr5_bo10_btc2,40,-20,30,5.0,1,,False,11,9981694,81.8,18.17,1.0
PTIR,mstr5_bo10_btc2,50,-20,45,3.0,3,,False,6,9981047,66.7,30.23,1.67
PTIR,bb_macd_adx_btc2,40,-20,30,4.0,1,,False,12,9976595,66.7,20.81,1.0
PTIR,mstr5_bo10_btc2,40,-20,30,4.0,1,,False,8,9972924,87.5,31.2,1.0
IREN,mstr_over5_ret3_btc,80,-25,90,2.0,3,-15.0,False,19,9970146,36.8,9.42,1.63
CONL,bb_macd_adx_btc2,40,-20,30,5.0,1,,False,20,9961941,45.0,9.97,1.0
NVDL,bo10_macd_btc2,50,-25,45,4.0,1,,False,10,9961868,70.0,24.93,1.0
IREN,bo5_vol_btc2_rsi,50,-25,45,5.0,1,,False,9,9958793,66.7,22.15,1.0
IREN,macd_adx_vol_btc2,80,-25,90,3.0,1,,False,5,9956780,80.0,66.44,1.0
PTIR,mstr_rsi_ret3_btc2,60,-25,60,3.0,1,,False,6,9949402,83.3,55.33,1.0
CONL,rsi_accel_btc2_vol,30,-15,20,5.0,1,,False,13,9921944,61.5,15.28,1.0
IREN,rsi7_80_btc2,60,-25,60,3.0,1,,False,8,9918327,75.0,41.37,1.0
CONL,rsi7_80_btc2,60,-25,60,4.0,1,,False,13,9916351,46.2,19.09,1.0
IREN,bo5_vol_btc2_rsi,80,-25,90,2.0,3,-15.0,False,9,9905898,55.6,24.6,1.67
NVDL,bb_macd_adx_btc2,80,-25,90,2.0,5,,False,11,9889227,54.5,4.23,2.45
PTIR,di_cross_surge_btc2,40,-20,30,4.0,1,,False,10,9869336,70.0,24.7,1.0
NVDL,consec3_surge,60,-25,60,3.0,3,,False,14,9868677,50.0,5.53,2.36
IREN,consec3_btc2_vol,100,-30,180,2.0,3,,True,10,9856807,60.0,20.66,2.0
IREN,macd_adx_vol_btc2,60,-25,60,2.0,5,,False,6,9853913,83.3,49.98,1.67
IREN,rsi_accel_btc2_vol,40,-20,30,4.0,1,,False,14,9852679,57.1,17.61,1.0
NVDL,mstr_over5_ret3_btc,40,-20,30,5.0,1,,False,15,9845852,60.0,13.14,1.0
IREN,macd_adx_vol_btc2,80,-30,90,3.0,1,-15.0,False,6,9828148,66.7,54.66,1.0
CONL,bo10_macd_btc2,60,-25,60,3.0,3,,False,13,9825516,46.2,14.22,1.69
CONL,consec3_surge,50,-25,45,4.0,1,,False,19,9824223,47.4,12.94,1.0
IREN,max_conviction,50,-25,45,4.0,1,,False,9,9822006,77.8,27.31,1.0
IREN,mstr_over5_ret3_btc,40,-20,30,4.0,1,,False,17,9776234,64.7,14.39,1.0
IREN,mstr_over5_ret3_btc,50,-20,45,3.0,3,,False,15,9749520,46.7,11.1,1.6
PTIR,mstr_over5_ret3_btc,50,-20,45,3.0,1,,False,8,9749091,75.0,40.66,1.0
IREN,mstr_rsi_ret3_btc2,60,-25,60,3.0,1,,False,12,9744568,58.3,27.1,1.0
IREN,mstr_rsi_ret3_btc2,100,-30,180,2.0,5,,True,11,9740026,54.5,22.19,1.82
IREN,mstr_rsi_ret3_btc2,50,-25,45,4.0,1,,False,12,9730448,58.3,20.29,1.0
PTIR,di_cross_surge_btc2,80,-25,90,3.0,1,,False,5,9724329,80.0,64.89,1.0
CONL,mstr5_bo10_btc2,50,-25,45,4.0,1,,False,14,9713911,50.0,17.36,1.0
IREN,mstr5_bo10_btc2,40,-20,30,5.0,1,,False,12,9701392,58.3,16.19,1.0
PTIR,consec3_surge,60,-25,90,3.0,1,,True,18,9685189,66.7,17.95,1.0
PTIR,bo10_macd_btc2,60,-25,60,3.0,3,,False,7,9676073,57.1,21.16,1.71
PTIR,mstr_over5_ret3_btc,40,-20,30,4.0,1,,False,8,9672052,87.5,30.26,1.0
PTIR,bo10_macd_btc2,80,-25,90,2.0,5,,False,6,9657610,50.0,27.41,2.33
IREN,macd_adx_vol_btc2,60,-25,60,3.0,1,,False,6,9647084,83.3,53.65,1.0
CONL,btc_strong3d_surge,40,-20,30,4.0,1,,False,9,9644872,66.7,26.82,1.0
NVDL,bo10_macd_btc2,60,-25,60,4.0,1,,False,9,9641645,77.8,26.81,1.0
NVDL,max_conviction,100,-30,180,2.0,3,,True,6,9640802,83.3,35.78,2.17
NVDL,consec3_surge,100,-30,180,2.0,3,,True,27,9638604,55.6,6.76,1.37
NVDL,di_cross_surge_btc2,50,-20,45,3.0,3,,False,15,9625120,46.7,4.87,1.73
PTIR,mstr_rsi_ret3_btc2,40,-20,30,4.0,1,,False,6,9617448,83.3,40.11,1.0
CONL,consec4_btc1,50,-20,45,3.0,1,,False,10,9592815,70.0,32.01,1.0
NVDL,mstr_rsi_ret3_btc2,100,-30,120,2.0,5,,False,5,9563152,80.0,41.42,2.2
IREN,max_conviction,60,-25,60,2.0,5,,False,9,9559500,55.6,21.56,2.33
NVDL,all_green_ultra,40,-20,30,5.0,1,,False,7,9555785,100.0,27.33,1.0
IREN,rsi_accel_btc2_vol,60,-25,60,3.0,1,-12.0,False,14,9555018,64.3,22.77,1.0
PTIR,consec3_surge,50,-25,45,5.0,1,,False,12,9551198,58.3,15.93,1.0
CONL,bb_macd_adx_btc2,80,-25,90,3.0,1,,False,13,9542025,46.2,24.49,1.0
PTIR,btc_strong3d_surge,50,-25,45,4.0,1,,False,4,9540454,100.0,59.69,1.0
CONL,mstr_rsi_ret3_btc2,30,-15,20,5.0,1,,False,16,9534647,50.0,11.93,1.0
CONL,mstr_rsi_ret3_btc2,80,-25,120,3.0,1,,True,13,9504652,46.2,24.4,1.0
IREN,mstr5_bo10_btc2,80,-25,90,3.0,3,,False,9,9483554,44.4,17.86,1.89
IREN,consec3_btc2_vol,40,-20,30,3.0,1,,False,11,9480857,72.7,28.76,1.0
CONL,bb_macd_adx_btc2,80,-25,120,2.0,5,,True,17,9467524,23.5,3.62,2.88
NVDL,mstr_rsi_ret3_btc2,80,-25,90,3.0,3,,False,9,9461188,55.6,22.63,1.44
CONL,max_conviction,50,-25,45,5.0,1,,False,12,9440954,50.0,15.75,1.0
IREN,bo5_vol_btc2_rsi,50,-20,45,3.0,3,,False,10,9425971,60.0,16.39,1.5
CONL,consec4_btc1,100,-30,180,2.0,5,,True,10,9421160,30.0,24.63,2.0
IREN,max_conviction,60,-25,60,3.0,1,,False,8,9412620,75.0,39.26,1.0
IREN,all_green_ultra,30,-15,20,5.0,1,,False,7,9410104,100.0,26.91,1.0
CONL,mstr5_bo10_btc2,60,-25,90,3.0,1,,True,14,9407993,50.0,22.42,1.0
IREN,mstr_over5_ret3_btc,60,-25,90,3.0,1,,True,16,9403704,56.2,19.61,1.0
IREN,mstr_over5_ret3_btc,80,-25,90,3.0,1,,False,11,9392455,54.5,28.49,1.0
NVDL,mstr_rsi65_ma_btc2,60,-25,60,3.0,3,,False,6,9375675,50.0,24.35,2.0
NVDL,mstr5_bo10_btc2,60,-25,60,3.0,3,,False,8,9365386,75.0,13.09,2.12
IREN,rsi_accel_btc2_vol,80,-25,120,3.0,1,,True,11,9355701,63.6,28.38,1.0
CONL,consec3_surge,80,-25,90,3.0,1,,False,10,9354670,50.0,31.21,1.0
CONL,rsi_accel_btc2_vol,80,-25,120,2.0,5,,True,10,9349129,30.0,14.36,1.8
CONL,consec3_btc2_vol,60,-25,60,3.0,1,,False,8,9339451,75.0,38.95,1.0
CONL,di_cross_surge_btc2,80,-25,120,2.0,5,,True,18,9328972,16.7,0.99,2.44
IREN,max_conviction,100,-30,180,2.0,5,,True,9,9326510,44.4,14.93,2.56
NVDL,bo10_macd_btc2,80,-25,120,3.0,1,,True,10,9319709,70.0,31.1,1.0
IREN,bo10_macd_btc2,40,-20,30,4.0,1,,False,15,9317966,53.3,15.55,1.0
CONL,rsi7_80_btc2,50,-25,45,4.0,1,,False,14,9308009,57.1,16.64,1.0
PTIR,consec4_btc1,60,-25,60,3.0,3,,False,8,9300503,50.0,17.47,1.5
CONL,rsi_accel_btc2_vol,100,-30,180,2.0,3,,True,10,9281857,30.0,18.95,1.6
