거래일자,거래구분,종목명,종목코드,환율,거래수량,거래대금_원,단가_원,수수료_원,제세금_원,변제연체합_원,잔고,잔액_원,거래대금_달러,단가_달러,수수료_달러,제세금_달러,변제연체합_달러,잔액_달러
2026.01.09,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,449.40",1,"24,016","24,016",14,0,0,921,"49,120",16.57,16.57,0.01,0.00,0.00,33.89
2026.01.12,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,455.70",2,"49,290","24,645",43,0,0,923,"147,899",33.86,16.93,0.03,0.00,0.00,101.60
2026.01.13,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,464.10",3,"75,679","25,226",73,0,0,926,"96,835",51.69,17.23,0.05,0.00,0.00,66.14
2026.01.13,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,464.10",1,"25,226","25,226",14,0,0,927,"71,594",17.23,17.23,0.01,0.00,0.00,48.90
2026.01.13,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,464.10",1,"23,820","23,820",14,0,0,928,"47,758",16.27,16.27,0.01,0.00,0.00,32.62
2026.01.13,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,464.10",1,"23,908","23,908",14,0,0,929,"23,835",16.33,16.33,0.01,0.00,0.00,16.28
2026.01.14,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,472.80",1,"23,962","23,962",14,0,0,930,"12,283",16.27,16.27,0.01,0.00,0.00,8.34
2026.01.15,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,477.50",930,"23,098,200","24,836","23,093",0,0,0,"43,041,879","15,633.30",16.81,15.63,0.00,0.00,"29,131.56"
2026.01.15,구매,디파이언스 데일리 타겟 2배 롱 아이렌 ETF,US88636W6509,"1,477.50","1,500","23,049,000","15,366","23,049",0,0,"1,500","19,969,830","15,600.00",10.40,15.60,0.00,0.00,"13,515.96"
2026.01.15,구매,디파이언스 데일리 타겟 2배 롱 아이렌 ETF,US88636W6509,"1,477.50",1,"15,366","15,366",14,0,0,"1,501","19,954,450",10.40,10.40,0.01,0.00,0.00,"13,505.55"
2026.01.15,판매,디파이언스 데일리 타겟 2배 롱 아이렌 ETF,US88636W6509,"1,477.50","1,501","25,548,220","17,020","25,545",0,0,0,"45,477,124","17,291.52",11.52,17.29,0.00,0.00,"30,779.78"
2026.01.15,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,477.50",931,"25,475,232","27,363","25,472",0,0,931,"19,976,420","17,242.12",18.52,17.24,0.00,0.00,"13,520.42"
2026.01.15,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,477.50",1,"27,333","27,333",14,0,0,932,"19,949,072",18.50,18.50,0.01,0.00,0.00,"13,501.91"
2026.01.16,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,469.70",932,"25,326,869","27,174","25,322",0,0,0,"45,147,758","17,232.68",18.49,17.23,0.00,0.00,"30,719.03"
2026.01.16,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,469.70",936,"25,270,492","26,998","25,264",0,0,936,"19,852,002","17,194.32",18.37,17.19,0.00,0.00,"13,507.52"
2026.01.16,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,469.70",28,"747,724","26,704",734,0,0,964,"19,103,542",508.76,18.17,0.50,0.00,0.00,"12,998.26"
2026.01.16,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,469.70",156,"4,170,479","26,733","4,159",0,0,"1,120","14,928,903","2,837.64",18.19,2.83,0.00,0.00,"10,157.79"
2026.01.16,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,469.70",1,"26,733","26,733",14,0,0,"1,121","14,902,155",18.19,18.19,0.01,0.00,0.00,"10,139.59"
2026.01.16,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,469.70",100,"2,671,914","26,719","2,660",0,0,"1,221","12,227,580","1,818.00",18.18,1.81,0.00,0.00,"8,319.78"
2026.01.16,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,469.70",1,"26,748","26,748",14,0,0,"1,222","12,200,817",18.20,18.20,0.01,0.00,0.00,"8,301.57"
2026.01.16,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,469.70","1,222","33,066,809","27,059","33,053",0,0,0,"45,234,573","22,499.02",18.411637,22.49,0.00,0.00,"30,778.10"
2026.01.16,구매,프로셰어즈 울트라 써클 인터넷 그룹 2배 ETF,US74349Y4310,"1,469.70","4,989","32,994,766","6,613","32,994",0,0,"4,989","12,206,813","22,450.0011",4.4999,22.45,0.00,0.00,"8,305.65"
2026.01.16,구매,프로셰어즈 울트라 써클 인터넷 그룹 2배 ETF,US74349Y4310,"1,469.70",1,"6,598","6,598",0,0,0,"4,990","12,200,214",4.49,4.49,0.00,0.00,0.00,"8,301.16"
2026.01.16,판매,프로셰어즈 울트라 써클 인터넷 그룹 2배 ETF,US74349Y4310,"1,469.70","4,990","34,643,474","6,942","34,640",0,0,0,"46,809,048","23,571.80",4.723808,23.57,0.00,0.00,"31,849.39"
2026.01.16,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,469.70","1,222","34,554,528","28,277","34,552",0,0,"1,222","12,219,967","23,511.28",19.24,23.51,0.00,0.00,"8,314.60"
2026.01.16,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,469.70",108,"2,996,777","27,747","2,983",0,0,"1,330","9,220,207","2,039.04",18.88,2.03,0.00,0.00,"6,273.53"
2026.01.16,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,469.70",245,"6,941,806","28,333","6,936",0,0,"1,575","2,271,465","4,723.2815",19.2787,4.72,0.00,0.00,"1,545.53"
2026.01.16,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,469.70",10,"283,064","28,306",279,0,0,"1,585","1,988,121",192.60,19.26,0.19,0.00,0.00,"1,352.74"
2026.01.16,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,469.70",20,"554,076","27,703",543,0,0,"1,605","1,433,501",377.00,18.85,0.37,0.00,0.00,975.37
2026.01.16,구매,디파이언스 데일리 타겟 2배 롱 아이렌 ETF,US88636W6509,"1,469.70",30,"492,813","16,427",485,0,0,30,"940,196",335.316,11.1772,0.33,0.00,0.00,639.72
2026.01.16,구매,디파이언스 데일리 타겟 2배 롱 아이렌 ETF,US88636W6509,"1,469.70",38,"628,218","16,532",617,0,0,68,"311,355",427.4468,11.2486,0.42,0.00,0.00,211.85
2026.01.16,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,469.70",11,"298,275","27,115",293,0,0,"1,616","12,786",202.95,18.45,0.20,0.00,0.00,8.70
2026.01.16,판매,디파이언스 데일리 타겟 2배 롱 아이렌 ETF,US88636W6509,"1,469.70",68,"1,094,338","16,093","1,087",0,0,0,"1,106,037",744.60,10.95,0.74,0.00,0.00,752.56
2026.01.16,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,469.70",42,"1,102,216","26,243","1,087",0,0,"1,658","2,733",749.96,17.85619,0.74,0.00,0.00,1.86
2026.01.19,구매,디렉시온 미국 반도체 3배 ETF,US25459W4583,"1,473.50",228,"19,841,679","87,024","19,833",0,0,228,"41,803","13,465.68",59.06,13.46,0.00,0.00,28.37
2026.01.19,구매,디파이언스 데일리 타겟 2배 롱 아이렌 ETF,US88636W6509,"1,473.50",2,"31,739","15,869",29,0,0,2,"10,034",21.54,10.77,0.02,0.00,0.00,6.81
2026.01.19,구매,디렉시온 미국 반도체 3배 ETF,US25459W4583,"1,473.50",61,"5,329,192","87,363","5,319",0,0,289,"80,806","3,616.69",59.29,3.61,0.00,0.00,54.84
2026.01.19,구매,디렉시온 미국 반도체 3배 ETF,US25459W4583,"1,473.50",3,"262,003","87,334",250,0,0,292,"14,328,741",177.81,59.27,0.17,0.00,0.00,"9,724.29"
2026.01.19,구매,디렉시온 미국 반도체 3배 ETF,US25459W4583,"1,473.50",163,"14,240,301","87,363","14,234",0,0,455,"74,205","9,664.27",59.29,9.66,0.00,0.00,50.36
2026.01.19,구매,디파이언스 데일리 타겟 2배 롱 아이렌 ETF,US88636W6509,"1,473.50",4,"63,478","15,869",58,0,0,6,"10,668",43.08,10.77,0.04,0.00,0.00,7.24
2026.01.21,판매,디파이언스 데일리 타겟 2배 롱 아이렌 ETF,US88636W6509,"1,477.00",6,"96,507","16,084",88,0,0,0,"107,112",65.34,10.89,0.06,0.00,0.00,72.52
2026.01.21,판매,디렉시온 미국 반도체 3배 ETF,US25459W4583,"1,477.00",455,"40,140,739","88,221","40,130",0,0,0,"40,110,918","27,177.21",59.730132,27.17,0.00,0.00,"27,157.02"
2026.01.21,구매,프로셰어즈 울트라 써클 인터넷 그룹 2배 ETF,US74349Y4310,"1,477.00",1,"5,642","5,642",0,0,0,1,708,3.82,3.82,0.00,0.00,0.00,0.48
2026.01.21,구매,디렉시온 미국 반도체 3배 ETF,US25459W4583,"1,477.00",449,"40,175,020","89,476","40,174",0,0,449,"7,178","27,200.42",60.58,27.20,0.00,0.00,4.86
2026.01.22,판매,디렉시온 미국 반도체 3배 ETF,US25459W4583,"1,472.80",449,"38,559,656","85,878","38,557",0,0,0,"38,521,098","26,181.19",58.31,26.18,0.00,0.00,"26,155.01"
2026.01.22,판매,프로셰어즈 울트라 써클 인터넷 그룹 2배 ETF,US74349Y4310,"1,472.80",1,"4,862","4,862",0,0,0,0,"38,525,958",3.3014,3.3014,0.00,0.00,0.00,"26,158.31"
2026.01.30,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,427.00",2,"35,846","17,923",28,0,0,2,"13,456",25.12,12.56,0.02,0.00,0.00,9.43
2026.02.05,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,451.20",2,"28,878","14,439",14,0,0,0,"41,518",19.90,9.95,0.01,0.00,0.00,28.61
2026.02.12,구매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,454.40",1,"10,340","10,340",0,0,0,1,0,7.11,7.11,0.00,0.00,0.00,0.00
