ticker,strategy,target,stop,hold,unit_mul,max_pyr,trailing,n,pnl,wr,avg,avg_layers
IREN,l_wide_vix_consec,60,-25,60,2.0,5,False,6,7717102,66.7,31.16,2.0
IREN,j_strong25_vol_surge,60,-25,60,3.0,3,True,9,7716477,66.7,11.49,2.11
MSTX,e2_macd_di_j_macro,80,-25,90,3.0,3,False,4,7684892,50.0,33.06,1.5
CONL,l_qqq_j_macro_e,60,-25,60,3.0,3,False,3,7681951,66.7,36.81,2.0
CONL,j_vix_neutral_di_surge,50,-25,45,2.0,3,False,4,7678726,100.0,44.19,2.75
ROBN,j_vix_neutral_macd_di,80,-25,90,2.0,5,False,3,7670253,66.7,48.29,2.33
PTIR,l_balanced_4way,80,-25,90,2.0,5,False,4,7636551,75.0,58.38,2.25
PTIR,e2_macd_di_j_macro,60,-25,60,3.0,3,False,6,7622082,66.7,17.41,1.83
ROBN,j_vix_neutral_consec,80,-25,90,3.0,3,True,4,7610020,100.0,35.4,1.5
MSTX,l_qqq_j_macro_e,60,-25,60,3.0,3,False,3,7587196,66.7,54.74,1.67
IREN,j_strong25_rsi_accel,80,-25,90,2.0,5,False,5,7586754,40.0,23.32,1.8
IREN,j_strong25_di_surge,30,-15,20,5.0,1,False,13,7560053,61.5,11.64,1.0
ROBN,j_strong25_macd_di,80,-25,90,2.0,5,False,3,7552840,66.7,49.94,2.67
PTIR,j_vix_neutral_macd_di,50,-25,45,5.0,1,False,5,7490700,80.0,29.99,1.0
MSTX,l_qqq_j_macro_e,50,-25,45,5.0,1,False,3,7487283,66.7,49.97,1.0
PTIR,e2_macd_di_j_macro,50,-25,45,3.0,3,False,6,7442515,66.7,16.69,2.0
ROBN,j_vix_neutral_macd_di,40,-20,30,5.0,1,False,4,7441761,75.0,37.25,1.0
IREN,j_vix_neutral_macd_di,80,-25,90,2.0,5,False,5,7439475,60.0,34.3,2.8
IREN,j_strong25_vol_surge,30,-15,20,5.0,1,False,10,7414220,70.0,14.84,1.0
IREN,j_strong25_vol_surge,50,-25,45,2.0,3,False,8,7413147,62.5,15.4,2.0
PTIR,l_wide_btc_rsi_e,60,-25,60,2.0,5,False,8,7391039,50.0,7.36,2.88
IREN,j_strong25_di_surge,100,-30,120,2.0,3,False,6,7377944,50.0,24.02,2.83
IREN,e6_consec4_j,60,-25,60,3.0,3,False,3,7377925,66.7,36.18,2.0
ROBN,j_vix_neutral_macd_di,60,-25,60,3.0,3,True,4,7371701,50.0,27.35,1.75
IREN,e1_di_surge_j_macro,60,-25,60,2.0,5,False,7,7365140,71.4,31.83,2.0
MSTX,j_strong25_rsi_accel,60,-25,60,3.0,3,False,4,7353742,50.0,26.57,1.75
MSTX,e1_di_surge_j_macro,40,-20,30,5.0,1,False,7,7305856,57.1,20.89,1.0
MSTX,e2_macd_di_j_macro,40,-20,30,5.0,1,False,5,7300779,60.0,29.23,1.0
MSTX,l_wide_btc_rsi_e,40,-20,30,3.0,3,False,6,7299011,50.0,12.32,1.83
IREN,l_wide_btc_rsi_e,50,-25,45,2.0,3,False,8,7288817,75.0,19.35,2.38
PTIR,j_vix_neutral_rsi80,50,-25,45,3.0,3,False,3,7285203,100.0,37.82,2.33
MSTX,l_qqq_j_macro_e,50,-25,45,3.0,3,False,3,7281468,66.7,51.34,1.67
IREN,e5_rsi_accel_vol_j,100,-30,120,2.0,3,False,3,7273323,66.7,66.34,1.67
PTIR,l_max_conviction,60,-25,60,3.0,3,False,3,7254918,100.0,65.87,1.33
CONL,j_vix_neutral_macd_di,60,-25,60,3.0,3,False,4,7252199,50.0,26.68,2.25
IREN,l_wide_vix_consec,50,-25,45,3.0,3,False,7,7215663,71.4,24.02,1.57
MSTU,j_vix_neutral_macd_di,60,-25,60,3.0,3,False,3,7206735,33.3,30.37,2.67
PTIR,l_max_conviction,50,-25,45,5.0,1,False,3,7196586,100.0,48.03,1.0
CONL,e1_di_surge_j_macro,60,-25,60,2.0,5,False,4,7187988,75.0,42.71,2.0
IREN,j_strong25_rsi_accel,50,-25,45,5.0,1,False,5,7187345,80.0,28.78,1.0
PTIR,l_max_conviction,100,-30,120,2.0,3,False,3,7162666,100.0,91.36,1.33
MSTX,l_wide_btc_rsi_e,100,-30,120,2.0,3,False,4,7155529,25.0,25.17,1.75
IREN,j_strong25_di_surge,40,-20,30,5.0,1,False,11,7155087,45.5,13.02,1.0
MSTX,l_qqq_j_macro_e,40,-20,30,5.0,1,False,4,7150922,75.0,35.79,1.0
IREN,e4_consec3_surge_j,60,-25,60,2.0,5,False,5,7149781,100.0,50.65,1.6
IREN,e2_macd_di_j_macro,50,-25,45,5.0,1,False,7,7148435,71.4,20.44,1.0
ROBN,e2_macd_di_j_macro,80,-25,90,2.0,5,False,3,7123888,66.7,47.97,2.67
MSTX,j_vix_neutral_macd_di,60,-25,60,3.0,3,True,5,7123587,100.0,34.1,2.2
MSTX,j_vix_neutral_macd_di,50,-25,45,3.0,3,True,5,7123587,100.0,34.1,2.2
ROBN,e2_macd_di_j_macro,60,-25,60,3.0,3,False,4,7115655,75.0,32.86,1.75
