ticker,strategy,target,stop,hold,unit_mul,max_pyr,n,pnl,wr,avg,avg_layers
SOXL,bb_macd_adx_btc2,40,-20,30,2.0,1,19,1761238,57.9,4.64,1.0
TSLL,qqq_strong_macd,50,-25,45,2.0,1,17,1754576,47.1,5.17,1.0
CONL,triple_regime_strong,40,-20,30,1.0,1,21,1746822,47.6,8.33,1.0
TQQQ,bo10_btc2_qqq,40,-20,30,3.0,1,10,1744079,80.0,5.82,1.0
TQQQ,rsi7_80_btc2,50,-25,45,2.0,1,11,1743710,63.6,7.93,1.0
TSLL,btc3_strong_rsi_accel,50,-25,45,2.0,1,3,1742506,66.7,29.07,1.0
BITX,consec3_surge,40,-20,30,3.0,1,19,1737374,47.4,3.05,1.0
IREN,mstr5_btc2_qqq,25,-20,30,1.0,1,19,1730165,63.2,9.12,1.0
TQQQ,bo10_btc2_qqq,50,-25,45,2.0,3,9,1728819,66.7,6.83,1.56
SOXL,ma_aligned_btc2_vol,50,-25,45,3.0,1,6,1727309,50.0,9.61,1.0
SOXL,consec3_surge,30,-20,30,1.0,1,21,1727195,66.7,8.23,1.0
TQQQ,triple_regime_strong,80,-25,90,2.0,3,8,1720290,62.5,3.38,2.25
TSLL,rsi7_80_btc2,60,-25,60,1.0,1,11,1716813,45.5,15.62,1.0
SOXL,consec3_surge,40,-20,30,1.0,1,19,1710406,68.4,9.01,1.0
SOXL,triple_regime_all,40,-20,30,1.0,1,19,1710192,57.9,9.01,1.0
SOXL,rsi_accel_btc2_vol,30,-20,30,2.0,1,5,1703468,60.0,17.05,1.0
BITX,rsi_accel_btc2_vol,40,-20,30,3.0,1,14,1703169,50.0,4.06,1.0
CONL,mstr5_btc2_qqq,50,-25,45,1.0,1,18,1701186,44.4,9.46,1.0
SOXL,hh_hl_rsi_btc,25,-20,30,1.0,1,23,1697603,60.9,7.39,1.0
TQQQ,consec4_btc1,40,-20,30,2.0,1,14,1694281,64.3,6.06,1.0
IREN,mstr5_btc2_qqq,80,-25,90,1.0,1,11,1693370,45.5,15.41,1.0
TSLL,consec4_btc1,50,-25,45,2.0,1,9,1689609,44.4,9.4,1.0
SOXL,ma_aligned_btc2_vol,40,-20,30,2.0,1,8,1684153,87.5,10.54,1.0
BITX,btc3_strong_rsi_accel,40,-20,30,1.0,1,8,1668730,75.0,20.88,1.0
BITX,consec3_surge,30,-20,30,2.0,1,22,1665920,50.0,3.79,1.0
TQQQ,triple_regime_strong,50,-25,45,3.0,3,12,1664978,58.3,0.75,1.83
SOXL,rsi7_80_btc2,25,-20,30,1.0,1,16,1663160,68.8,10.41,1.0
CONL,triple_regime_strong,30,-20,30,1.0,1,24,1661854,50.0,6.93,1.0
CONL,ma_aligned_btc2_vol,25,-20,30,1.0,1,9,1654132,66.7,18.4,1.0
TSLL,vix_falling_btc2,40,-20,30,3.0,1,24,1650011,41.7,2.29,1.0
TQQQ,rsi_accel_btc2_vol,50,-25,45,2.0,1,5,1649496,80.0,16.51,1.0
TQQQ,rsi_accel_btc2_vol,50,-25,45,2.0,3,5,1649496,80.0,16.51,1.0
CONL,bb_macd_adx_btc2,25,-20,30,1.0,1,22,1647075,54.5,7.49,1.0
SOXL,bo10_btc2_qqq,50,-25,45,1.0,1,9,1634560,77.8,18.18,1.0
TQQQ,rsi7_80_btc2,40,-20,30,3.0,1,13,1629395,69.2,4.18,1.0
TQQQ,vix_falling_btc2,30,-20,30,2.0,1,21,1625914,71.4,3.88,1.0
TQQQ,bo10_btc2_qqq,50,-25,45,2.0,1,9,1625263,66.7,9.04,1.0
BITX,consec4_btc1,40,-20,30,1.0,1,9,1623570,66.7,18.06,1.0
SOXL,qqq_strong_macd,40,-20,30,2.0,3,22,1620782,40.9,-3.93,1.77
BITX,di_cross_surge_btc2,40,-20,30,2.0,1,19,1620640,47.4,4.27,1.0
SOXL,btc2_qqq_strong_vol,30,-20,30,2.0,1,6,1620009,66.7,13.51,1.0
TSLL,vix_falling_btc2,60,-25,60,1.0,1,15,1619362,46.7,10.81,1.0
TSLL,rsi7_80_btc2,40,-20,30,2.0,1,13,1618170,53.8,6.23,1.0
BITX,triple_regime_strong,60,-25,60,3.0,1,15,1617402,40.0,3.6,1.0
IREN,bo10_btc2_qqq,25,-20,30,1.0,1,14,1617221,64.3,11.56,1.0
TSLL,triple_regime_all,60,-25,60,3.0,1,13,1615250,38.5,4.15,1.0
SOXL,rsi7_80_btc2,40,-20,30,1.0,1,14,1615123,71.4,11.55,1.0
SOXL,hh_hl_rsi_btc,40,-20,30,1.0,1,20,1613433,60.0,8.08,1.0
TQQQ,triple_regime_all,50,-25,45,3.0,1,13,1611753,61.5,4.14,1.0
SOXL,hh_hl_rsi_btc,50,-25,45,1.0,1,18,1603722,61.1,8.92,1.0
CONL,rsi_accel_btc2_vol,60,-25,60,3.0,1,9,1602802,33.3,5.94,1.0
TSLL,consec4_btc1,40,-20,30,2.0,3,10,1600937,50.0,0.42,1.7
CONL,triple_regime_strong,25,-20,30,1.0,1,27,1600663,55.6,5.93,1.0
CONL,di_cross_surge_btc2,25,-20,30,1.0,1,22,1599189,54.5,7.28,1.0
TSLL,mstr5_btc2_qqq,40,-20,30,2.0,1,16,1598128,50.0,5.0,1.0
TQQQ,triple_regime_all,50,-25,45,2.0,3,13,1597387,61.5,1.25,1.77
TSLL,rsi_accel_btc2_vol,40,-20,30,3.0,1,6,1595087,50.0,8.87,1.0
TSLL,vix_falling_btc2,80,-25,90,1.0,1,12,1585858,41.7,13.23,1.0
TQQQ,vix_falling_btc2,50,-25,45,3.0,1,15,1582943,60.0,3.52,1.0
BITX,btc2_qqq_strong_vol,80,-25,90,1.0,1,9,1580267,44.4,17.58,1.0
TQQQ,btc3_strong_rsi_accel,50,-25,45,2.0,3,3,1576952,100.0,18.5,1.33
BITX,vix_falling_btc2,80,-25,90,1.0,1,13,1575511,38.5,12.13,1.0
CONL,vix_falling_btc2,40,-20,30,1.0,1,25,1571038,40.0,6.29,1.0
TQQQ,btc3_strong_rsi_accel,40,-20,30,3.0,1,3,1569647,100.0,17.46,1.0
BITX,btc3_strong_rsi_accel,30,-20,30,1.0,1,9,1559096,66.7,17.34,1.0
BITX,btc2_qqq_strong_vol,30,-20,30,2.0,1,16,1556073,56.2,4.87,1.0
CONL,di_cross_surge_btc2,50,-25,45,1.0,1,18,1551186,44.4,8.63,1.0
BITX,rsi_accel_btc2_vol,40,-20,30,2.0,3,14,1548949,50.0,2.66,1.29
TQQQ,ma_aligned_btc2_vol,50,-25,45,3.0,3,9,1540167,77.8,5.71,1.0
TQQQ,ma_aligned_btc2_vol,50,-25,45,3.0,1,9,1540167,77.8,5.71,1.0
BITX,bo10_btc2_qqq,80,-25,90,2.0,3,12,1533811,25.0,-6.52,1.58
BITX,mstr5_btc2_qqq,40,-20,30,2.0,1,14,1523517,64.3,5.45,1.0
BITX,ma_aligned_btc2_vol,50,-25,45,3.0,3,7,1523050,28.6,4.15,2.14
BITX,vix_falling_btc2,30,-20,30,2.0,1,22,1520924,50.0,3.46,1.0
SOXL,bo10_btc2_qqq,30,-20,30,1.0,1,12,1520312,75.0,12.68,1.0
TQQQ,consec3_surge,50,-25,45,2.0,1,12,1515337,58.3,6.32,1.0
TSLL,bb_macd_adx_btc2,80,-25,90,1.0,1,12,1511545,41.7,12.61,1.0
BITX,ma_aligned_btc2_vol,30,-20,30,2.0,1,9,1506084,66.7,8.38,1.0
TSLL,qqq_strong_macd,60,-25,60,1.0,1,13,1502586,46.2,11.57,1.0
SOXL,triple_regime_all,50,-25,45,1.0,1,13,1498820,69.2,11.54,1.0
TQQQ,ma_aligned_btc2_vol,80,-25,90,2.0,3,6,1488563,66.7,4.91,1.5
CONL,triple_regime_all,40,-20,30,2.0,1,20,1488372,40.0,3.72,1.0
TQQQ,qqq_strong_macd,50,-25,45,2.0,1,14,1476031,64.3,5.28,1.0
TSLL,btc2_qqq_strong_vol,50,-25,45,3.0,3,9,1475665,44.4,5.8,1.44
SOXL,consec4_btc1,40,-20,30,2.0,1,12,1475204,58.3,6.15,1.0
CONL,ma_aligned_btc2_vol,30,-20,30,1.0,1,8,1472005,62.5,18.42,1.0
BITX,btc3_strong_rsi_accel,50,-25,45,1.0,1,8,1468973,62.5,18.38,1.0
CONL,di_cross_surge_btc2,30,-20,30,1.0,1,21,1468904,52.4,7.0,1.0
TSLL,rsi_accel_btc2_vol,60,-25,60,3.0,1,5,1462344,40.0,9.76,1.0
SOXL,consec4_btc1,30,-20,30,2.0,1,12,1461351,58.3,6.1,1.0
SOXL,bo10_btc2_qqq,25,-20,30,1.0,1,13,1455050,76.9,11.2,1.0
SOXL,hh_hl_rsi_btc,30,-20,30,1.0,1,21,1454682,57.1,6.93,1.0
BITX,triple_regime_strong,40,-20,30,2.0,3,19,1453569,42.1,-1.15,1.63
SOXL,rsi_accel_btc2_vol,40,-20,30,3.0,1,5,1449936,60.0,9.68,1.0
TQQQ,consec4_btc1,80,-25,90,1.0,1,7,1444636,85.7,20.66,1.0
TSLL,rsi7_80_btc2,80,-25,90,1.0,1,8,1442990,50.0,18.06,1.0
SOXL,triple_regime_strong,30,-20,30,2.0,1,20,1442050,55.0,3.61,1.0
BITX,btc2_qqq_strong_vol,40,-20,30,2.0,1,14,1442027,57.1,5.16,1.0
TQQQ,rsi_accel_btc2_vol,60,-25,60,3.0,1,5,1425995,80.0,9.52,1.0
SOXL,di_cross_surge_btc2,50,-25,45,1.0,1,15,1425860,53.3,9.52,1.0
BITX,consec4_btc1,30,-20,30,1.0,1,10,1423879,60.0,14.25,1.0
TSLL,triple_regime_all,50,-25,45,1.0,1,14,1417770,50.0,10.14,1.0
BITX,bb_macd_adx_btc2,60,-25,60,3.0,1,15,1414902,40.0,3.15,1.0
TQQQ,consec3_surge,40,-20,30,3.0,1,14,1412647,64.3,3.37,1.0
BITX,ma_aligned_btc2_vol,50,-25,45,2.0,1,7,1410934,42.9,10.09,1.0
TSLL,hh_hl_rsi_btc,60,-25,60,1.0,1,12,1408766,41.7,11.75,1.0
SOXL,hh_hl_rsi_btc,80,-25,90,1.0,1,10,1407927,50.0,14.09,1.0
BITX,rsi7_80_btc2,80,-25,90,1.0,1,11,1407221,45.5,12.81,1.0
TQQQ,triple_regime_strong,50,-25,45,3.0,1,12,1406550,66.7,3.91,1.0
CONL,bb_macd_adx_btc2,30,-20,30,1.0,1,21,1404130,52.4,6.69,1.0
BITX,triple_regime_all,30,-20,30,2.0,1,18,1403909,50.0,3.9,1.0
BITX,ma_aligned_btc2_vol,80,-25,90,1.0,1,5,1398652,60.0,28.0,1.0
CONL,vix_falling_btc2,25,-20,30,1.0,1,28,1398623,46.4,5.0,1.0
SOXL,btc3_strong_rsi_accel,50,-25,45,2.0,1,3,1396670,100.0,23.3,1.0
BITX,qqq_strong_macd,60,-25,60,3.0,1,15,1395380,33.3,3.1,1.0
BITX,bb_macd_adx_btc2,30,-20,30,1.0,1,20,1391945,55.0,6.97,1.0
SOXL,btc3_strong_rsi_accel,80,-25,90,2.0,3,3,1391530,33.3,10.18,1.67
TQQQ,consec3_surge,80,-25,90,1.0,1,8,1386455,62.5,17.35,1.0
SOXL,qqq_strong_macd,80,-25,90,1.0,1,10,1384059,50.0,13.85,1.0
TSLL,triple_regime_all,80,-25,90,1.0,1,11,1382196,45.5,12.58,1.0
BITX,ma_aligned_btc2_vol,40,-20,30,1.0,1,8,1380438,75.0,17.27,1.0
TSLL,bo10_btc2_qqq,80,-25,90,1.0,1,7,1379751,57.1,19.73,1.0
SOXL,triple_regime_all,80,-25,90,1.0,1,9,1379199,55.6,15.34,1.0
BITX,vix_falling_btc2,50,-25,45,2.0,1,17,1377514,41.2,4.06,1.0
TQQQ,vix_falling_btc2,40,-20,30,2.0,1,20,1377044,70.0,3.45,1.0
BITX,btc3_strong_rsi_accel,60,-25,60,1.0,1,7,1370410,57.1,19.6,1.0
CONL,rsi_accel_btc2_vol,30,-20,30,2.0,1,12,1368236,50.0,5.71,1.0
BITX,btc3_strong_rsi_accel,25,-20,30,1.0,1,9,1359892,66.7,15.13,1.0
IREN,btc3_strong_rsi_accel,50,-25,45,1.0,1,4,1355871,75.0,33.93,1.0
TQQQ,rsi7_80_btc2,40,-20,30,2.0,3,13,1354339,61.5,2.25,1.46
TSLL,mstr5_btc2_qqq,80,-25,90,1.0,1,9,1348079,44.4,14.99,1.0
SOXL,consec4_btc1,50,-25,45,1.0,1,9,1346018,66.7,14.97,1.0
BITX,consec4_btc1,60,-25,60,1.0,1,9,1345892,44.4,14.97,1.0
SOXL,rsi7_80_btc2,80,-25,90,1.0,1,9,1345771,55.6,14.97,1.0
BITX,di_cross_surge_btc2,80,-25,90,1.0,1,12,1345198,33.3,11.22,1.0
CONL,rsi_accel_btc2_vol,50,-25,45,1.0,1,9,1340723,55.6,14.91,1.0
TSLL,bo10_btc2_qqq,40,-20,30,3.0,1,10,1330861,40.0,4.44,1.0
TQQQ,btc3_strong_rsi_accel,40,-20,30,2.0,3,3,1330326,100.0,15.89,1.33
TQQQ,consec3_surge,40,-20,30,2.0,3,14,1329086,64.3,1.53,1.36
SOXL,qqq_strong_macd,30,-20,30,2.0,1,23,1326305,56.5,2.89,1.0
TQQQ,vix_falling_btc2,80,-25,90,1.0,1,8,1320832,87.5,16.53,1.0
TQQQ,hh_hl_rsi_btc,80,-25,90,1.0,1,8,1319711,75.0,16.51,1.0
CONL,rsi7_80_btc2,25,-20,30,1.0,1,18,1319128,55.6,7.34,1.0
TQQQ,triple_regime_all,40,-20,30,3.0,1,18,1314626,61.1,2.44,1.0
CONL,vix_falling_btc2,30,-20,30,1.0,1,27,1310283,40.7,4.86,1.0
SOXL,bo10_btc2_qqq,40,-20,30,1.0,1,11,1308483,72.7,11.91,1.0
SOXL,bb_macd_adx_btc2,60,-25,60,1.0,1,14,1301566,42.9,9.31,1.0
TQQQ,mstr5_btc2_qqq,40,-20,30,2.0,3,14,1294028,78.6,2.6,1.43
CONL,di_cross_surge_btc2,80,-25,90,1.0,1,12,1291787,33.3,10.78,1.0
TSLL,mstr5_btc2_qqq,50,-25,45,1.0,1,11,1288334,54.5,11.72,1.0
TSLL,btc2_qqq_strong_vol,50,-25,45,2.0,1,10,1283961,40.0,6.43,1.0
TQQQ,btc2_qqq_strong_vol,60,-25,60,3.0,1,4,1282965,75.0,10.7,1.0
BITX,di_cross_surge_btc2,50,-25,45,1.0,1,17,1278608,47.1,7.53,1.0
CONL,ma_aligned_btc2_vol,40,-20,30,1.0,1,7,1274212,57.1,18.22,1.0
BITX,qqq_strong_macd,80,-25,90,1.0,1,12,1271728,33.3,10.61,1.0
TQQQ,rsi_accel_btc2_vol,80,-25,90,2.0,3,4,1271174,100.0,13.33,1.25
SOXL,di_cross_surge_btc2,40,-20,30,1.0,1,19,1265933,52.6,6.67,1.0
BITX,consec3_surge,80,-25,90,1.0,1,13,1262223,30.8,9.72,1.0
BITX,triple_regime_strong,40,-20,30,2.0,1,20,1258962,60.0,3.15,1.0
SOXL,rsi7_80_btc2,30,-20,30,1.0,1,15,1258625,66.7,8.4,1.0
TQQQ,mstr5_btc2_qqq,50,-25,45,3.0,3,11,1252150,54.5,1.16,1.45
TQQQ,bb_macd_adx_btc2,60,-25,60,1.0,1,10,1252084,80.0,12.53,1.0
SOXL,mstr5_btc2_qqq,40,-20,30,1.0,1,17,1250894,58.8,7.37,1.0
SOXL,ma_aligned_btc2_vol,50,-25,45,2.0,3,6,1249317,33.3,4.16,1.67
TQQQ,rsi7_80_btc2,30,-20,30,2.0,1,14,1246283,71.4,4.46,1.0
CONL,mstr5_btc2_qqq,60,-25,60,1.0,1,16,1235999,37.5,7.73,1.0
TSLL,btc2_qqq_strong_vol,80,-25,90,1.0,1,9,1232799,44.4,13.71,1.0
SOXL,hh_hl_rsi_btc,60,-25,60,1.0,1,15,1230377,53.3,8.21,1.0
TSLL,bo10_btc2_qqq,50,-25,45,1.0,1,9,1229166,44.4,13.67,1.0
BITX,bb_macd_adx_btc2,40,-20,30,1.0,1,18,1225190,55.6,6.81,1.0
CONL,consec3_surge,40,-20,30,1.0,1,21,1223320,42.9,5.83,1.0
SOXL,bo10_btc2_qqq,40,-20,30,2.0,3,11,1215427,54.5,0.64,1.91
SOXL,qqq_strong_macd,50,-25,45,1.0,1,18,1212623,50.0,6.74,1.0
TQQQ,btc3_strong_rsi_accel,50,-25,45,2.0,1,3,1207676,100.0,20.15,1.0
BITX,rsi7_80_btc2,40,-20,30,3.0,1,16,1206531,43.8,2.52,1.0
TSLL,consec4_btc1,30,-20,30,2.0,1,11,1205385,54.5,5.48,1.0
BITX,hh_hl_rsi_btc,40,-20,30,1.0,1,22,1204562,50.0,5.48,1.0
CONL,btc3_strong_rsi_accel,25,-20,30,1.0,1,12,1204445,58.3,10.05,1.0
TQQQ,hh_hl_rsi_btc,60,-25,60,1.0,1,11,1202699,72.7,10.94,1.0
CONL,rsi7_80_btc2,30,-20,30,1.0,1,17,1199904,52.9,7.07,1.0
BITX,consec4_btc1,50,-25,45,1.0,1,9,1197517,55.6,13.32,1.0
TQQQ,mstr5_btc2_qqq,40,-20,30,2.0,1,14,1196997,85.7,4.28,1.0
TQQQ,mstr5_btc2_qqq,30,-20,30,2.0,1,14,1196997,85.7,4.28,1.0
TQQQ,rsi7_80_btc2,80,-25,90,1.0,1,7,1189112,71.4,17.0,1.0
BITX,mstr5_btc2_qqq,25,-20,30,1.0,1,17,1181803,64.7,6.96,1.0
SOXL,triple_regime_strong,60,-25,60,1.0,1,15,1174551,53.3,7.84,1.0
SOXL,di_cross_surge_btc2,30,-20,30,1.0,1,19,1169727,52.6,6.16,1.0
BITX,qqq_strong_macd,40,-20,30,1.0,1,22,1169179,54.5,5.32,1.0
SOXL,bo10_btc2_qqq,80,-25,90,1.0,1,8,1167929,50.0,14.61,1.0
CONL,mstr5_btc2_qqq,30,-20,30,1.0,1,20,1166379,45.0,5.84,1.0
TQQQ,ma_aligned_btc2_vol,60,-25,60,3.0,1,7,1164912,71.4,5.55,1.0
TQQQ,bo10_btc2_qqq,30,-20,30,2.0,1,10,1162719,80.0,5.82,1.0
TQQQ,bo10_btc2_qqq,40,-20,30,2.0,1,10,1162719,80.0,5.82,1.0
TQQQ,qqq_strong_macd,60,-25,60,1.0,1,11,1161411,72.7,10.57,1.0
TSLL,rsi_accel_btc2_vol,30,-20,30,2.0,1,6,1160789,66.7,9.68,1.0
SOXL,vix_falling_btc2,50,-25,45,1.0,1,17,1158860,58.8,6.82,1.0
BITX,consec3_surge,40,-20,30,2.0,1,19,1158249,47.4,3.05,1.0
SOXL,ma_aligned_btc2_vol,25,-20,30,1.0,1,8,1156983,87.5,14.48,1.0
TQQQ,di_cross_surge_btc2,60,-25,60,3.0,1,8,1154850,75.0,4.82,1.0
SOXL,ma_aligned_btc2_vol,50,-25,45,2.0,1,6,1151540,50.0,9.61,1.0
TQQQ,hh_hl_rsi_btc,40,-20,30,3.0,1,21,1146672,61.9,1.82,1.0
BITX,bb_macd_adx_btc2,50,-25,45,3.0,1,16,1141797,37.5,2.38,1.0
BITX,qqq_strong_macd,50,-25,45,1.0,1,17,1140684,52.9,6.72,1.0
BITX,rsi_accel_btc2_vol,40,-20,30,2.0,1,14,1135446,50.0,4.06,1.0
TSLL,btc3_strong_rsi_accel,40,-20,30,1.0,1,4,1130966,75.0,28.3,1.0
SOXL,qqq_strong_macd,25,-20,30,1.0,1,26,1130615,57.7,4.35,1.0
TQQQ,consec4_btc1,50,-25,45,1.0,1,11,1126059,72.7,10.25,1.0
SOXL,rsi_accel_btc2_vol,50,-25,45,3.0,1,4,1121356,75.0,9.35,1.0
SOXL,mstr5_btc2_qqq,30,-20,30,2.0,1,17,1114233,52.9,3.28,1.0
SOXL,bb_macd_adx_btc2,25,-20,30,1.0,1,21,1112699,52.4,5.3,1.0
CONL,di_cross_surge_btc2,40,-20,30,1.0,1,19,1110408,47.4,5.85,1.0
TQQQ,triple_regime_strong,50,-25,45,2.0,3,12,1109986,58.3,0.75,1.83
CONL,btc3_strong_rsi_accel,40,-20,30,1.0,1,11,1109215,45.5,10.09,1.0
BITX,qqq_strong_macd,30,-20,30,1.0,1,23,1105135,56.5,4.81,1.0
CONL,mstr5_btc2_qqq,25,-20,30,1.0,1,21,1100910,47.6,5.25,1.0
TSLL,vix_falling_btc2,40,-20,30,2.0,1,24,1100007,41.7,2.29,1.0
IREN,btc3_strong_rsi_accel,25,-20,30,1.0,1,7,1094616,71.4,15.65,1.0
SOXL,triple_regime_all,30,-20,30,1.0,1,19,1093731,52.6,5.76,1.0
TQQQ,hh_hl_rsi_btc,40,-20,30,2.0,3,21,1091017,52.4,-1.05,1.71
TSLL,consec3_surge,40,-20,30,1.0,1,18,1088128,61.1,6.05,1.0
CONL,mstr5_btc2_qqq,40,-20,30,1.0,1,19,1087029,36.8,5.73,1.0
TSLL,btc2_qqq_strong_vol,60,-25,60,3.0,1,9,1086615,33.3,4.03,1.0
TQQQ,rsi7_80_btc2,40,-20,30,2.0,1,13,1086264,69.2,4.18,1.0
CONL,btc3_strong_rsi_accel,30,-20,30,1.0,1,12,1083413,50.0,9.04,1.0
CONL,bo10_btc2_qqq,80,-25,90,1.0,1,9,1083265,33.3,12.05,1.0
TQQQ,bo10_btc2_qqq,60,-25,60,1.0,1,7,1081518,100.0,15.47,1.0
BITX,di_cross_surge_btc2,25,-20,30,1.0,1,21,1080049,52.4,5.15,1.0
IREN,btc3_strong_rsi_accel,60,-25,60,1.0,1,4,1078567,50.0,26.99,1.0
CONL,rsi7_80_btc2,40,-20,30,1.0,1,15,1077039,40.0,7.19,1.0
BITX,hh_hl_rsi_btc,30,-20,30,1.0,1,23,1077036,52.2,4.69,1.0
TQQQ,triple_regime_all,50,-25,45,2.0,1,13,1074502,61.5,4.14,1.0
SOXL,bo10_btc2_qqq,60,-25,60,1.0,1,8,1072618,37.5,13.42,1.0
SOXL,di_cross_surge_btc2,40,-20,30,2.0,3,18,1063512,44.4,-3.02,1.94
TSLL,rsi_accel_btc2_vol,40,-20,30,2.0,1,6,1063391,50.0,8.87,1.0
SOXL,qqq_strong_macd,60,-25,60,1.0,1,15,1063143,53.3,7.09,1.0
IREN,btc3_strong_rsi_accel,40,-20,30,1.0,1,4,1059526,75.0,26.51,1.0
SOXL,vix_falling_btc2,30,-20,30,1.0,1,23,1057750,52.2,4.6,1.0
TQQQ,bo10_btc2_qqq,40,-20,30,2.0,3,10,1056742,80.0,4.29,1.4
TQQQ,vix_falling_btc2,50,-25,45,2.0,1,15,1055295,60.0,3.52,1.0
TSLL,qqq_strong_macd,80,-25,90,1.0,1,10,1054371,40.0,10.55,1.0
TSLL,hh_hl_rsi_btc,80,-25,90,1.0,1,9,1046934,44.4,11.64,1.0
TQQQ,btc3_strong_rsi_accel,40,-20,30,2.0,1,3,1046432,100.0,17.46,1.0
TSLL,qqq_strong_macd,40,-20,30,1.0,1,19,1042144,52.6,5.49,1.0
BITX,triple_regime_all,40,-20,30,3.0,1,16,1040427,50.0,2.17,1.0
BITX,vix_falling_btc2,40,-20,30,1.0,1,21,1039102,52.4,4.95,1.0
TSLL,bb_macd_adx_btc2,50,-25,45,1.0,1,16,1038324,50.0,6.5,1.0
TQQQ,bb_macd_adx_btc2,40,-20,30,3.0,1,17,1033076,58.8,2.03,1.0
CONL,btc3_strong_rsi_accel,60,-25,60,1.0,1,10,1029922,40.0,10.31,1.0
TQQQ,ma_aligned_btc2_vol,50,-25,45,2.0,3,9,1026778,77.8,5.71,1.0
TQQQ,ma_aligned_btc2_vol,50,-25,45,2.0,1,9,1026778,77.8,5.71,1.0
TQQQ,btc3_strong_rsi_accel,30,-20,30,2.0,1,3,1024916,100.0,17.1,1.0
CONL,btc3_strong_rsi_accel,50,-25,45,1.0,1,11,1023454,45.5,9.31,1.0
TQQQ,qqq_strong_macd,80,-25,90,1.0,1,7,1017753,71.4,14.55,1.0
BITX,ma_aligned_btc2_vol,50,-25,45,2.0,3,7,1015367,28.6,4.15,2.14
TSLL,consec4_btc1,40,-20,30,1.0,1,10,1015181,60.0,10.16,1.0
SOXL,triple_regime_all,25,-20,30,1.0,1,20,1014338,55.0,5.08,1.0
TQQQ,consec4_btc1,60,-25,60,1.0,1,9,1013534,77.8,11.27,1.0
SOXL,btc2_qqq_strong_vol,40,-20,30,3.0,1,6,1012383,66.7,5.63,1.0
BITX,consec3_surge,50,-25,45,3.0,1,17,1010620,35.3,1.98,1.0
TQQQ,bb_macd_adx_btc2,80,-25,90,1.0,1,7,1006951,71.4,14.4,1.0
IREN,btc3_strong_rsi_accel,30,-20,30,1.0,1,6,1001400,66.7,16.71,1.0
TSLL,consec4_btc1,60,-25,60,1.0,1,7,999659,57.1,14.3,1.0
TQQQ,mstr5_btc2_qqq,50,-25,45,3.0,1,11,995842,54.5,3.02,1.0
TQQQ,di_cross_surge_btc2,40,-20,30,3.0,1,13,993066,61.5,2.55,1.0
TSLL,btc2_qqq_strong_vol,50,-25,45,2.0,3,9,983777,44.4,5.8,1.44
SOXL,consec4_btc1,80,-25,90,1.0,1,6,983490,50.0,16.41,1.0
BITX,btc2_qqq_strong_vol,60,-25,60,1.0,1,11,979625,45.5,8.91,1.0
BITX,triple_regime_strong,80,-25,90,1.0,1,12,971300,33.3,8.1,1.0
SOXL,rsi_accel_btc2_vol,40,-20,30,2.0,1,5,966624,60.0,9.68,1.0
SOXL,ma_aligned_btc2_vol,30,-20,30,1.0,1,8,964484,87.5,12.07,1.0
TSLL,consec3_surge,30,-20,30,1.0,1,19,958787,63.2,5.05,1.0
BITX,hh_hl_rsi_btc,25,-20,30,1.0,1,25,957815,52.0,3.84,1.0
TSLL,bo10_btc2_qqq,80,-25,90,3.0,3,8,954335,37.5,9.73,1.88
SOXL,bb_macd_adx_btc2,30,-20,30,1.0,1,20,954260,55.0,4.78,1.0
TSLL,vix_falling_btc2,30,-20,30,2.0,1,25,952644,44.0,1.91,1.0
SOXL,btc3_strong_rsi_accel,25,-20,30,1.0,1,4,949845,75.0,23.77,1.0
TQQQ,consec3_surge,30,-20,30,2.0,1,15,942929,66.7,3.15,1.0
TQQQ,consec3_surge,40,-20,30,2.0,1,14,941765,64.3,3.37,1.0
TSLL,btc3_strong_rsi_accel,25,-20,30,1.0,1,4,940888,75.0,23.55,1.0
TSLL,btc3_strong_rsi_accel,30,-20,30,1.0,1,4,940888,75.0,23.55,1.0
TQQQ,rsi_accel_btc2_vol,40,-20,30,3.0,1,5,939520,100.0,6.27,1.0
TQQQ,triple_regime_strong,50,-25,45,2.0,1,12,937700,66.7,3.91,1.0
TQQQ,bo10_btc2_qqq,80,-25,90,1.0,1,6,937670,83.3,15.64,1.0
SOXL,triple_regime_strong,40,-20,30,3.0,1,19,937669,52.6,1.65,1.0
BITX,di_cross_surge_btc2,30,-20,30,1.0,1,21,935532,52.4,4.46,1.0
SOXL,btc3_strong_rsi_accel,30,-20,30,1.0,1,4,933691,75.0,23.37,1.0
BITX,ma_aligned_btc2_vol,60,-25,60,1.0,1,7,928524,57.1,13.28,1.0
TSLL,bb_macd_adx_btc2,60,-25,60,1.0,1,13,925962,38.5,7.13,1.0
BITX,consec4_btc1,25,-20,30,1.0,1,11,924918,54.5,8.42,1.0
SOXL,vix_falling_btc2,40,-20,30,1.0,1,23,924858,47.8,4.03,1.0
BITX,mstr5_btc2_qqq,30,-20,30,1.0,1,15,922800,60.0,6.16,1.0
SOXL,vix_falling_btc2,80,-25,90,1.0,1,11,920074,36.4,8.37,1.0
SOXL,btc3_strong_rsi_accel,40,-20,30,1.0,1,3,917871,100.0,30.63,1.0
CONL,rsi_accel_btc2_vol,40,-20,30,1.0,1,10,916877,40.0,9.18,1.0
