ticker,strategy,target,stop,hold,unit_mul,max_pyr,trailing,n,pnl,wr,avg,avg_layers
MSTU,ret3_strong_btc,15,-10,10,1.0,1,False,27,376099,44.4,1.39,1.0
PTIR,consec3_btc2,15,-10,10,1.0,1,False,17,374980,52.9,2.21,1.0
AMDL,ma_align60_btc2,30,-20,30,1.0,1,False,6,374280,66.7,6.24,1.0
AMDL,ret5_surge_btc,30,-15,30,1.0,1,True,12,371980,33.3,3.1,1.0
MSTU,max_momentum,50,-25,45,1.0,3,False,4,371767,50.0,16.67,1.25
AMDL,surge_strong_btc2,40,-20,30,1.5,1,False,15,368276,33.3,1.64,1.0
MSTU,ma_align5_btc2,50,-25,45,1.0,1,False,10,365588,40.0,3.66,1.0
AMDL,dip_ma5_btc2,20,-12,15,2.0,1,False,9,365427,55.6,2.03,1.0
AMDL,bb_mid_btc2,50,-25,45,1.0,1,False,8,365339,37.5,4.57,1.0
PTIR,ultra_bull,30,-20,30,1.0,1,False,3,364542,66.7,12.16,1.0
PTIR,ultra_bull,30,-20,30,1.0,2,False,3,364542,66.7,12.16,1.0
PTIR,bo10_vol_btc,30,-15,30,1.0,1,True,5,364517,80.0,7.3,1.0
NVDL,ret5_surge_btc,30,-15,30,1.0,1,True,15,364299,53.3,2.43,1.0
PTIR,bo10_btc1plus,20,-10,10,1.5,1,False,20,362863,60.0,1.21,1.0
AMDL,bo5_btc2,15,-10,10,1.0,1,False,17,361279,47.1,2.13,1.0
AMDL,bo10_vol_btc,40,-20,30,2.0,1,False,7,357464,28.6,2.56,1.0
MSTU,bo5_btc2,40,-20,30,1.5,1,False,10,354825,30.0,2.37,1.0
AMDL,rsi14_65_btc2,15,-10,10,1.0,1,False,14,354593,57.1,2.54,1.0
AMDL,rsi_accel,30,-20,30,1.0,1,False,13,354081,38.5,2.73,1.0
CONL,surge_strong_btc2,50,-20,45,1.0,2,True,36,354013,22.2,0.53,1.47
AMDL,dip_ma5_btc2,30,-15,20,1.5,1,False,9,352242,44.4,2.61,1.0
AMDL,ma_btc_ret7,15,-10,10,1.0,1,False,10,352188,60.0,3.53,1.0
AMDL,rsi7_hot_btc2,30,-20,30,1.0,1,False,14,352131,42.9,2.52,1.0
CONL,btc_ret3_5pct,40,-20,30,1.0,1,False,21,350236,38.1,1.67,1.0
CONL,dip_ma5_btc2,40,-20,30,2.0,1,False,9,349712,44.4,1.94,1.0
AMDL,ret5_surge_btc,20,-10,10,1.5,1,False,12,347332,58.3,1.93,1.0
MSTU,ret5_surge_btc,50,-20,45,1.0,2,True,16,347323,25.0,-2.1,1.38
NVDL,dip_rsi_btc2,40,-20,30,1.0,1,False,10,345109,60.0,3.45,1.0
MSTU,bo10_vol_btc,40,-20,30,1.5,1,False,3,344908,33.3,7.67,1.0
IREN,btc_all_green,30,-15,30,1.0,1,True,15,343955,33.3,2.3,1.0
MSTU,btc_ret3_5pct,20,-10,10,1.5,1,False,15,343098,40.0,1.53,1.0
AMDL,bo10_btc1plus,50,-20,45,1.0,2,True,14,341959,28.6,-2.46,1.43
MSTU,btc_all_green,30,-15,30,1.0,1,True,13,339267,23.1,2.61,1.0
NVDL,btc_ret3_8pct,25,-15,20,1.0,1,False,9,338640,44.4,3.77,1.0
NVDL,rsi_accel,20,-10,10,1.5,1,False,33,337843,48.5,0.68,1.0
IREN,ultra_bull,30,-20,30,1.0,1,False,8,336702,50.0,4.21,1.0
IREN,ultra_bull,30,-20,30,1.0,2,False,8,336702,50.0,4.21,1.0
AMDL,surge_follow_btc,30,-20,30,1.0,1,False,17,336074,35.3,1.98,1.0
CONL,dip_rsi_btc2,30,-15,30,1.0,1,True,14,332890,42.9,2.38,1.0
NVDL,btc_ret3_8pct,30,-20,30,2.0,1,False,7,331452,42.9,2.37,1.0
NVDL,btc_ret3_5pct,20,-10,10,1.5,1,False,23,330334,56.5,0.96,1.0
AMDL,ret5_surge_btc,20,-12,15,2.0,1,False,12,330174,41.7,1.38,1.0
IREN,btc_ret3_8pct,15,-10,10,1.0,1,False,14,330123,50.0,2.36,1.0
MSTU,ma_btc_ret7,30,-20,30,1.0,2,False,9,328843,44.4,4.53,1.56
AMDL,bo10_btc1plus,30,-15,30,1.0,1,True,16,328274,43.8,2.05,1.0
MSTU,dip_ma5_btc2,40,-20,30,2.0,1,False,7,327458,28.6,2.34,1.0
MSTU,dip_ma5_btc2,30,-20,30,2.0,1,False,7,327458,28.6,2.34,1.0
PTIR,ultra_bull,25,-15,20,1.0,1,False,3,326653,100.0,10.9,1.0
AMDL,rsi_accel,50,-25,45,2.0,1,False,11,325693,36.4,1.48,1.0
MSTU,rsi7_hot_btc2,30,-20,30,1.0,2,False,10,325450,30.0,-5.66,1.4
CONL,max_momentum,25,-15,20,1.0,1,False,12,324044,41.7,2.7,1.0
MSTU,ma_align5_btc2,30,-20,30,2.0,1,False,12,322347,33.3,1.34,1.0
AMDL,bo10_vol_btc,30,-20,30,2.0,1,False,7,322277,28.6,2.3,1.0
AMDL,ma_align60_btc2,30,-20,30,1.5,2,False,6,319839,50.0,0.79,1.33
MSTU,pullback_btc2,40,-20,30,1.5,1,True,14,319513,35.7,1.52,1.0
AMDL,bo10_vol_btc,50,-25,45,2.0,1,False,6,318449,33.3,2.66,1.0
NVDL,pullback_btc2,30,-20,30,1.0,2,False,15,317812,53.3,3.51,1.2
IREN,ultra_bull,25,-15,20,1.0,1,False,8,316903,50.0,3.97,1.0
NVDL,dip_rsi_btc2,30,-20,30,1.0,1,False,10,311521,60.0,3.12,1.0
MSTU,btc_ret3_5pct,40,-20,30,1.0,1,False,13,310799,38.5,2.39,1.0
AMDL,dip_rsi_btc2,40,-20,30,1.5,1,True,9,304950,22.2,2.26,1.0
AMDL,dip_ma5_btc2,30,-20,30,1.0,2,False,9,304231,44.4,3.38,1.0
AMDL,dip_ma5_btc2,30,-20,30,1.0,1,False,9,304231,44.4,3.38,1.0
CONL,rsi7_hot_btc2,15,-10,10,1.0,1,False,33,299660,42.4,0.91,1.0
NVDL,btc_all_green,15,-10,10,1.0,1,False,16,296203,62.5,1.85,1.0
AMDL,ma_btc_ret7,30,-15,20,1.5,1,False,9,295916,55.6,2.19,1.0
AMDL,bo10_vol_btc,40,-20,45,1.0,3,False,6,295382,33.3,1.9,1.33
AMDL,surge_follow_btc,40,-20,30,1.5,1,False,17,289024,35.3,1.13,1.0
IREN,pullback_btc2,20,-10,10,1.5,1,False,23,288465,39.1,0.84,1.0
CONL,dip_rsi_btc2,50,-20,45,1.0,2,True,14,287673,42.9,2.54,1.07
MSTU,bo10_macd_btc,40,-20,45,1.0,3,False,9,284597,33.3,-2.19,1.78
MSTU,bo10_btc1plus,40,-20,45,1.0,3,False,9,284597,33.3,-2.19,1.78
PTIR,ultra_bull,40,-20,30,2.0,1,False,3,281407,66.7,4.69,1.0
IREN,ultra_bull,30,-15,30,1.0,1,True,8,279003,37.5,3.49,1.0
MSTU,pullback_btc2,30,-15,30,1.0,1,True,14,276373,35.7,1.98,1.0
MSTU,ma_btc_ret7,20,-12,15,2.0,1,False,10,275385,40.0,1.38,1.0
CONL,ma_align5_btc2,15,-10,10,1.0,1,False,41,274368,41.5,0.67,1.0
CONL,bo5_btc2,15,-10,10,1.0,1,False,33,273052,39.4,0.83,1.0
AMDL,bo10_vol_btc,40,-20,30,1.5,1,False,7,268098,28.6,2.56,1.0
AMDL,consec3_btc2,25,-15,20,1.0,1,False,14,267580,50.0,1.91,1.0
CONL,rsi14_65_btc2,20,-12,15,2.0,1,False,26,265246,42.3,0.51,1.0
MSTU,rsi14_65_btc2,30,-20,30,1.0,1,False,8,264598,37.5,3.31,1.0
AMDL,surge_strong_btc2,20,-12,15,2.0,1,False,21,264013,47.6,0.63,1.0
CONL,dip_ma5_btc2,40,-20,30,1.5,1,False,9,262284,44.4,1.94,1.0
AMDL,consec3_btc2,30,-20,30,1.5,2,False,12,260567,25.0,-3.71,1.5
CONL,max_momentum,40,-20,30,1.0,1,False,12,259422,41.7,2.16,1.0
AMDL,ret5_surge_btc,40,-20,30,1.5,1,True,11,257088,36.4,1.56,1.0
MSTU,rsi7_hot_btc2,15,-10,10,1.0,1,False,12,256353,41.7,2.14,1.0
AMDL,ma_btc_ret7,40,-20,30,2.0,1,False,9,254214,33.3,1.41,1.0
AMDL,btc_ret3_5pct,40,-20,30,1.0,1,False,9,252972,33.3,2.81,1.0
MSTU,dip_ma5_btc2,40,-20,45,1.0,3,False,7,250451,28.6,3.58,1.0
AMDL,bo5_btc2,50,-25,45,2.0,1,False,10,250426,30.0,1.25,1.0
MSTU,max_momentum,30,-20,30,2.0,1,False,5,249426,40.0,2.5,1.0
MSTU,dip_ma5_btc2,30,-20,30,1.5,2,False,7,245593,28.6,2.34,1.0
MSTU,dip_ma5_btc2,40,-20,30,1.5,1,False,7,245593,28.6,2.34,1.0
AMDL,surge_strong_btc2,40,-20,30,1.0,1,False,15,245517,33.3,1.64,1.0
IREN,dip_ma5_btc2,15,-10,10,1.0,1,False,14,244445,50.0,1.75,1.0
MSTU,rsi_accel,30,-15,30,1.0,1,True,13,243032,30.8,1.87,1.0
MSTU,bb_mid_btc2,50,-20,45,1.0,2,True,14,242509,21.4,2.07,1.07
IREN,btc_ret3_8pct,25,-15,20,1.0,1,False,11,242316,36.4,2.21,1.0
AMDL,ret5_surge_btc,40,-20,30,2.0,1,False,11,242215,36.4,1.1,1.0
CONL,max_momentum,30,-20,30,1.5,2,False,12,242037,41.7,-0.64,1.25
IREN,bb_mid_btc2,40,-20,30,1.5,1,True,20,241400,30.0,0.81,1.0
MSTU,ma_btc_ret7,25,-15,20,1.0,1,False,10,240206,40.0,2.4,1.0
AMDL,ret5_surge_btc,25,-15,20,1.0,1,False,12,240161,41.7,2.0,1.0
CONL,dip_ma5_btc2,50,-20,45,1.0,2,True,12,239792,50.0,4.63,1.17
CONL,dip_rsi_btc2,15,-10,10,1.0,1,False,15,239589,40.0,1.6,1.0
AMDL,btc_ret3_5pct,50,-25,45,1.0,1,False,9,239299,33.3,2.66,1.0
MSTU,rsi_accel,50,-25,45,1.0,3,False,7,238967,28.6,-7.7,2.14
AMDL,surge_follow_btc,50,-25,45,1.0,3,False,14,236709,28.6,-7.87,1.86
MSTU,bo5_btc2,40,-20,30,1.0,1,False,10,236550,30.0,2.37,1.0
MSTU,bo10_vol_btc,40,-20,30,1.0,2,False,3,229939,33.3,7.67,1.0
MSTU,bo10_vol_btc,40,-20,45,1.0,3,False,3,229939,33.3,7.67,1.0
MSTU,bo10_vol_btc,40,-20,30,1.0,1,False,3,229939,33.3,7.67,1.0
CONL,max_momentum,30,-20,30,1.0,1,False,12,226644,41.7,1.89,1.0
CONL,pullback_btc2,25,-15,20,1.0,1,False,27,226384,37.0,0.84,1.0
IREN,bb_mid_btc2,30,-20,30,2.0,1,False,14,222173,42.9,0.79,1.0
NVDL,dip_rsi_btc2,20,-10,10,1.5,1,False,13,221010,53.8,1.13,1.0
NVDL,dip_rsi_btc2,25,-15,20,1.0,1,False,10,220164,50.0,2.2,1.0
PTIR,ultra_bull,50,-25,45,1.0,3,False,3,215330,33.3,7.18,1.0
PTIR,ultra_bull,50,-25,45,1.0,1,False,3,215330,33.3,7.18,1.0
CONL,rsi14_65_btc2,20,-10,10,1.5,1,False,29,215100,34.5,0.49,1.0
MSTU,rsi_accel,30,-20,30,1.5,2,False,10,214137,30.0,-6.96,1.4
AMDL,ma_align60_btc2,30,-20,30,1.0,2,False,6,213226,50.0,0.79,1.33
MSTU,consec3_btc2,50,-20,45,1.0,2,True,10,212423,20.0,-0.55,1.4
AMDL,bo5_btc2,30,-20,30,1.5,2,False,14,211439,28.6,-1.76,1.29
PTIR,ultra_bull,40,-20,30,1.5,1,False,3,211055,66.7,4.69,1.0
MSTU,consec3_btc2,20,-10,10,1.5,1,False,11,205939,45.5,1.25,1.0
AMDL,rsi7_hot_btc2,25,-15,20,1.0,1,False,15,204626,40.0,1.37,1.0
MSTU,ma_align60_btc2,15,-10,10,1.0,1,False,4,203414,50.0,5.09,1.0
MSTU,max_momentum,15,-10,10,1.0,1,False,5,202613,40.0,4.06,1.0
AMDL,consec3_btc2,30,-20,30,1.0,1,False,13,202405,30.8,1.56,1.0
AMDL,rsi14_65_btc2,50,-25,45,2.0,1,False,10,201250,40.0,1.01,1.0
NVDL,bb_mid_btc2,50,-20,45,1.0,2,True,15,200259,26.7,1.34,1.0
AMDL,pullback_btc2,30,-20,30,1.0,1,False,10,199952,50.0,2.0,1.0
IREN,btc_ret3_8pct,40,-20,30,1.5,1,True,13,198426,23.1,1.02,1.0
AMDL,surge_follow_btc,40,-20,30,1.0,1,False,17,192683,35.3,1.13,1.0
CONL,ret5_surge_btc,40,-20,30,1.5,1,True,29,191785,27.6,0.44,1.0
CONL,pullback_btc2,30,-15,30,1.0,1,True,31,191626,32.3,0.62,1.0
AMDL,ma_btc_ret7,40,-20,30,1.5,1,False,9,190660,33.3,1.41,1.0
CONL,ma_align5_btc2,20,-10,10,1.5,1,False,38,188326,39.5,0.33,1.0
IREN,btc_ret3_8pct,30,-15,30,1.0,1,True,13,182769,30.8,1.41,1.0
AMDL,ret5_surge_btc,40,-20,30,1.5,1,False,11,181661,36.4,1.1,1.0
MSTU,btc_ret3_8pct,15,-10,10,1.0,1,False,7,180731,28.6,2.58,1.0
AMDL,consec2_vol_btc,20,-10,10,1.5,1,False,14,178924,42.9,0.85,1.0
AMDL,bo10_vol_btc,40,-20,30,1.0,1,False,7,178732,28.6,2.56,1.0
PTIR,bo20_btc_strong,15,-10,10,1.0,1,False,3,177880,66.7,5.94,1.0
PTIR,max_momentum,15,-10,10,1.0,1,False,3,177880,66.7,5.94,1.0
AMDL,bo5_btc2,20,-10,10,1.5,1,False,16,176983,43.8,0.74,1.0
CONL,dip_ma5_btc2,40,-20,30,1.0,1,False,9,174856,44.4,1.94,1.0
NVDL,pullback_btc2,30,-15,30,1.0,1,True,16,174712,50.0,1.09,1.0
MSTU,rsi7_hot_btc2,30,-15,30,1.0,1,True,13,174276,30.8,1.34,1.0
AMDL,consec3_btc2,30,-20,30,1.0,2,False,12,173711,25.0,-3.71,1.5
CONL,rsi7_hot_btc2,30,-15,30,1.0,1,True,27,173701,33.3,0.64,1.0
NVDL,btc_ret3_8pct,30,-20,30,1.0,1,False,7,165726,42.9,2.37,1.0
AMDL,dip_ma5_btc2,30,-15,30,1.0,1,True,9,165412,55.6,1.84,1.0
NVDL,surge_strong_btc2,20,-10,10,1.5,1,False,29,165344,55.2,0.38,1.0
AMDL,pullback_btc2,30,-20,30,1.5,2,False,10,165132,40.0,1.53,1.1
MSTU,dip_ma5_btc2,40,-20,30,1.0,2,False,7,163729,28.6,2.34,1.0
MSTU,dip_ma5_btc2,30,-20,30,1.0,2,False,7,163729,28.6,2.34,1.0
MSTU,dip_ma5_btc2,30,-20,30,1.0,1,False,7,163729,28.6,2.34,1.0
MSTU,dip_ma5_btc2,40,-20,30,1.0,1,False,7,163729,28.6,2.34,1.0
AMDL,rsi_accel,50,-25,45,1.0,1,False,11,162846,36.4,1.48,1.0
CONL,max_momentum,30,-20,30,1.0,2,False,12,161358,41.7,-0.64,1.25
MSTU,ma_align5_btc2,30,-20,30,1.0,1,False,12,161173,33.3,1.34,1.0
AMDL,bo10_vol_btc,30,-20,30,1.0,1,False,7,161138,28.6,2.3,1.0
IREN,ultra_bull,20,-10,10,1.5,1,False,8,160388,37.5,1.34,1.0
AMDL,bo10_vol_btc,50,-25,45,1.0,1,False,6,159224,33.3,2.66,1.0
NVDL,btc_ret3_8pct,30,-15,30,1.0,1,True,10,159193,30.0,1.59,1.0
AMDL,dip_ma5_btc2,40,-20,30,2.0,1,False,7,152095,42.9,1.09,1.0
MSTU,ma_align5_btc2,25,-15,20,1.0,1,False,15,148912,40.0,0.99,1.0
CONL,bo5_btc2,25,-15,20,1.0,1,False,25,148570,36.0,0.59,1.0
AMDL,ma_btc_ret7,20,-10,10,1.5,1,False,9,143365,55.6,1.06,1.0
MSTU,rsi_accel,30,-20,30,1.0,2,False,10,142758,30.0,-6.96,1.4
MSTU,ma_align60_btc2,20,-12,15,2.0,1,False,4,142402,50.0,1.78,1.0
AMDL,bo5_btc2,30,-20,30,1.0,2,False,14,140959,28.6,-1.76,1.29
PTIR,ultra_bull,40,-20,30,1.0,1,False,3,140703,66.7,4.69,1.0
PTIR,ultra_bull,40,-20,30,1.0,2,False,3,140703,66.7,4.69,1.0
CONL,bo5_btc2,30,-15,30,1.0,1,True,32,139778,31.2,0.44,1.0
CONL,bo5_btc2,30,-15,20,1.5,1,False,25,137959,36.0,0.37,1.0
AMDL,dip_ma5_btc2,25,-15,20,1.0,1,False,9,135442,44.4,1.51,1.0
NVDL,dip_rsi_btc2,30,-15,30,1.0,1,True,13,133699,53.8,1.03,1.0
CONL,bb_mid_btc2,30,-15,30,1.0,1,True,23,130545,39.1,0.57,1.0
NVDL,bb_mid_btc2,20,-12,15,2.0,1,False,17,128981,52.9,0.38,1.0
CONL,dip_rsi_btc2,40,-20,30,2.0,1,False,13,128483,30.8,0.49,1.0
CONL,dip_rsi_btc2,30,-20,30,2.0,1,False,13,128483,30.8,0.49,1.0
MSTU,ret5_surge_btc,30,-15,30,1.0,1,True,19,128383,31.6,0.68,1.0
AMDL,ma_btc_ret7,40,-20,30,1.0,1,False,9,127107,33.3,1.41,1.0
AMDL,bo5_btc2,50,-25,45,1.0,1,False,10,125213,30.0,1.25,1.0
MSTU,max_momentum,30,-20,30,1.0,1,False,5,124713,40.0,2.5,1.0
MSTU,bo10_macd_btc,15,-10,10,1.0,1,False,12,123667,50.0,1.03,1.0
MSTU,bo10_btc1plus,15,-10,10,1.0,1,False,12,123667,50.0,1.03,1.0
AMDL,ret5_surge_btc,40,-20,30,1.0,1,False,11,121107,36.4,1.1,1.0
MSTU,pullback_btc2,50,-20,45,1.0,2,True,14,120055,28.6,0.94,1.07
CONL,bb_mid_btc2,50,-20,45,1.0,2,True,20,116951,40.0,0.97,1.1
MSTU,bo10_vol_btc,50,-25,45,2.0,1,False,3,116554,33.3,1.94,1.0
IREN,bb_mid_btc2,15,-10,10,1.0,1,False,19,115063,47.4,0.61,1.0
AMDL,dip_ma5_btc2,40,-20,30,1.5,1,False,7,114071,42.9,1.09,1.0
IREN,bb_mid_btc2,30,-20,30,1.0,1,False,14,111087,42.9,0.79,1.0
MSTU,ret5_surge_btc,40,-20,30,1.5,1,True,17,110437,35.3,0.43,1.0
PTIR,max_momentum,50,-20,45,1.0,2,True,3,110385,33.3,-0.8,1.33
PTIR,bo20_btc_strong,50,-20,45,1.0,2,True,3,110385,33.3,-0.8,1.33
AMDL,pullback_btc2,30,-20,30,1.0,2,False,10,110088,40.0,1.53,1.1
AMDL,btc_ret3_8pct,30,-15,20,1.5,1,False,5,108637,60.0,1.45,1.0
IREN,ultra_bull,15,-10,10,1.0,1,False,8,106925,37.5,1.34,1.0
MSTU,rsi7_hot_btc2,20,-10,10,1.5,1,False,12,105331,41.7,0.59,1.0
AMDL,consec2_vol_btc,40,-20,30,1.0,2,False,10,104196,40.0,3.96,1.7
MSTU,bo10_macd_btc,50,-25,45,2.0,1,False,9,104070,33.3,0.58,1.0
MSTU,bo10_btc1plus,50,-25,45,2.0,1,False,9,104070,33.3,0.58,1.0
AMDL,consec2_vol_btc,15,-10,10,1.0,1,False,14,102679,42.9,0.73,1.0
AMDL,rsi14_65_btc2,50,-25,45,1.0,1,False,10,100625,40.0,1.01,1.0
IREN,btc_ret3_8pct,50,-20,45,1.0,2,True,13,99521,23.1,1.39,1.08
CONL,dip_rsi_btc2,40,-20,30,1.5,1,False,13,96362,30.8,0.49,1.0
AMDL,bo10_macd_btc,40,-20,30,1.5,1,True,13,93485,30.8,0.48,1.0
AMDL,ma_align60_btc2,30,-15,30,1.0,1,True,7,88354,57.1,1.26,1.0
AMDL,ma_btc_ret7,25,-15,20,1.0,1,False,9,85042,55.6,0.95,1.0
AMDL,bo10_btc1plus,30,-15,20,1.5,1,False,15,84831,40.0,0.38,1.0
MSTU,bo20_btc_strong,15,-10,10,1.0,1,False,4,83496,50.0,2.09,1.0
MSTU,consec2_vol_btc,40,-20,30,2.0,1,False,6,83242,33.3,0.69,1.0
AMDL,bb_mid_btc2,50,-25,45,1.0,3,False,8,81875,37.5,3.77,1.12
CONL,rsi14_65_btc2,40,-20,30,1.5,1,True,26,79708,23.1,0.2,1.0
AMDL,btc_ret3_8pct,20,-10,10,1.5,1,False,5,78666,60.0,1.05,1.0
AMDL,dip_ma5_btc2,40,-20,30,1.0,1,False,7,76047,42.9,1.09,1.0
AMDL,btc_ret3_8pct,25,-15,20,1.0,1,False,5,72425,60.0,1.45,1.0
MSTU,max_momentum,20,-10,10,1.5,1,False,5,71505,40.0,0.95,1.0
PTIR,dip_ma5_btc2,15,-10,10,1.0,1,False,11,70696,54.5,0.64,1.0
NVDL,btc_ret3_5pct,15,-10,10,1.0,1,False,23,66875,56.5,0.29,1.0
CONL,dip_rsi_btc2,30,-20,30,1.0,1,False,13,64241,30.8,0.49,1.0
CONL,dip_rsi_btc2,40,-20,30,1.0,1,False,13,64241,30.8,0.49,1.0
MSTU,consec2_vol_btc,40,-20,30,1.5,1,False,6,62431,33.3,0.69,1.0
AMDL,bo10_macd_btc,20,-10,10,1.5,1,False,16,61237,37.5,0.26,1.0
IREN,pullback_btc2,20,-12,15,2.0,1,False,22,61090,40.9,0.14,1.0
MSTU,bo10_vol_btc,50,-25,45,1.0,3,False,3,58277,33.3,1.94,1.0
MSTU,bo10_vol_btc,50,-25,45,1.0,1,False,3,58277,33.3,1.94,1.0
MSTU,consec2_vol_btc,15,-10,10,1.0,1,False,8,57970,37.5,0.73,1.0
AMDL,ma_align60_btc2,40,-20,30,2.0,1,False,6,57819,50.0,0.48,1.0
IREN,dip_ma5_btc2,30,-15,30,1.0,1,True,13,57581,38.5,0.44,1.0
AMDL,bb_mid_btc2,20,-10,10,1.5,1,False,10,57054,40.0,0.38,1.0
MSTU,btc_all_green,40,-20,45,1.0,3,False,11,56790,36.4,0.25,1.36
AMDL,bo10_vol_btc,30,-20,30,1.5,2,False,7,56053,28.6,1.45,1.14
AMDL,btc_ret3_8pct,15,-10,10,1.0,1,False,5,52444,60.0,1.05,1.0
MSTU,bo10_macd_btc,50,-25,45,1.0,1,False,9,52035,33.3,0.58,1.0
MSTU,bo10_btc1plus,50,-25,45,1.0,1,False,9,52035,33.3,0.58,1.0
AMDL,btc_ret3_8pct,20,-12,15,2.0,1,False,5,50504,40.0,0.51,1.0
PTIR,bo20_btc_strong,40,-20,30,1.5,1,True,3,44902,33.3,1.0,1.0
PTIR,max_momentum,40,-20,30,1.5,1,True,3,44902,33.3,1.0,1.0
AMDL,ma_align60_btc2,40,-20,30,1.5,1,False,6,43364,50.0,0.48,1.0
PTIR,ultra_bull,40,-20,45,1.0,3,False,3,42979,33.3,1.43,1.0
MSTU,consec2_vol_btc,40,-20,30,1.0,1,False,6,41621,33.3,0.69,1.0
AMDL,bo10_vol_btc,30,-20,30,1.0,2,False,7,37368,28.6,1.45,1.14
AMDL,ma_align60_btc2,40,-20,30,1.0,1,False,6,28909,50.0,0.48,1.0
AMDL,bo10_btc1plus,25,-15,20,1.0,1,False,15,25952,40.0,0.17,1.0
AMDL,ma_align60_btc2,50,-25,45,2.0,1,False,6,22022,33.3,0.18,1.0
MSTU,ret3_strong_btc,50,-25,45,2.0,1,False,12,18907,33.3,0.08,1.0
MSTU,ma_align60_btc2,30,-15,30,1.0,1,True,4,12581,50.0,0.31,1.0
AMDL,ma_align60_btc2,50,-25,45,1.0,1,False,6,11011,33.3,0.18,1.0
MSTU,ret3_strong_btc,50,-25,45,1.0,1,False,12,9453,33.3,0.08,1.0
NVDL,btc_ret3_8pct,20,-12,15,2.0,1,False,9,9258,44.4,0.05,1.0
AMDL,bo5_btc2,40,-20,30,1.5,1,True,16,8080,25.0,0.03,1.0
AMDL,btc_ret3_8pct,30,-15,30,1.0,1,True,5,6571,40.0,0.13,1.0
AMDL,dip_rsi_btc2,50,-25,45,2.0,1,False,5,4875,40.0,0.05,1.0
AMDL,dip_rsi_btc2,50,-25,45,1.0,1,False,5,2438,40.0,0.05,1.0
MSTU,ret3_strong_btc,30,-15,20,1.5,1,False,19,-929,36.8,-0.0,1.0
MSTU,consec3_btc2,40,-20,30,1.5,1,True,10,-9798,30.0,-0.07,1.0
MSTU,btc_all_green,15,-10,10,1.0,1,False,13,-11281,30.8,-0.09,1.0
AMDL,bo10_vol_btc,15,-10,10,1.0,1,False,7,-12907,42.9,-0.18,1.0
NVDL,dip_rsi_btc2,40,-20,30,1.5,1,True,12,-14307,41.7,-0.08,1.0
AMDL,consec3_btc2,40,-20,30,1.0,2,False,12,-15147,25.0,-4.5,1.5
MSTU,btc_all_green,50,-25,45,1.0,3,False,11,-17976,36.4,-0.43,1.36
AMDL,bo10_vol_btc,20,-10,10,1.5,1,False,7,-19361,42.9,-0.18,1.0
MSTU,ma_align60_btc2,25,-15,20,1.0,1,False,3,-21813,33.3,-0.73,1.0
PTIR,ultra_bull,15,-10,10,1.0,1,False,3,-24692,33.3,-0.82,1.0
CONL,rsi7_hot_btc2,50,-20,45,1.0,2,True,24,-28160,20.8,-3.02,1.54
AMDL,consec2_vol_btc,50,-20,45,1.0,2,True,11,-28221,45.5,1.86,1.55
MSTU,max_momentum,30,-15,30,1.0,1,True,5,-29637,20.0,-0.59,1.0
AMDL,surge_strong_btc2,50,-25,45,1.0,1,False,13,-31439,30.8,-0.24,1.0
CONL,dip_rsi_btc2,25,-15,20,1.0,1,False,15,-31928,33.3,-0.21,1.0
AMDL,bo5_btc2,30,-15,20,1.5,1,False,16,-32571,31.2,-0.14,1.0
MSTU,ma_align60_btc2,20,-10,10,1.5,1,False,4,-32625,50.0,-0.54,1.0
PTIR,ultra_bull,20,-10,10,1.5,1,False,3,-37038,33.3,-0.82,1.0
AMDL,ret5_surge_btc,50,-20,45,1.0,2,True,10,-37694,40.0,-3.98,1.3
CONL,dip_rsi_btc2,30,-20,30,1.0,2,False,13,-38597,30.8,0.27,1.08
CONL,dip_rsi_btc2,40,-20,30,1.0,2,False,13,-38597,30.8,0.27,1.08
AMDL,surge_follow_btc,50,-25,45,1.0,1,False,14,-39434,35.7,-0.28,1.0
MSTU,max_momentum,40,-20,30,1.5,1,True,5,-44455,20.0,-0.59,1.0
CONL,rsi7_hot_btc2,40,-20,30,1.5,1,True,25,-45234,36.0,-0.12,1.0
AMDL,bo5_btc2,40,-20,30,1.0,1,False,14,-45353,28.6,-0.32,1.0
MSTU,ret3_strong_btc,25,-15,20,1.0,1,False,20,-51172,35.0,-0.26,1.0
AMDL,dip_rsi_btc2,50,-20,45,1.0,2,True,9,-53448,22.2,2.7,1.22
AMDL,bo5_btc2,20,-12,15,2.0,1,False,16,-53896,43.8,-0.17,1.0
MSTU,bb_mid_btc2,30,-15,30,1.0,1,True,14,-57437,42.9,-0.41,1.0
CONL,dip_rsi_btc2,30,-20,30,1.5,2,False,13,-57895,30.8,0.27,1.08
AMDL,surge_strong_btc2,30,-15,20,1.5,1,False,20,-60919,35.0,-0.2,1.0
AMDL,surge_strong_btc2,25,-15,20,1.0,1,False,20,-61648,35.0,-0.31,1.0
AMDL,surge_strong_btc2,50,-25,45,2.0,1,False,13,-62878,30.8,-0.24,1.0
MSTU,consec3_btc2,20,-12,15,2.0,1,False,10,-63486,40.0,-0.32,1.0
AMDL,bo5_btc2,40,-20,30,1.5,1,False,14,-68030,28.6,-0.32,1.0
MSTU,btc_ret3_8pct,25,-15,20,1.0,1,False,7,-71493,28.6,-1.02,1.0
MSTU,bo10_vol_btc,30,-20,30,1.0,2,False,3,-76991,33.3,-2.57,1.0
