ticker,strategy,target,stop,hold,unit_mul,n,pnl,wr,avg
PTIR,hh_hl_ma_btc2,20,-15,20,3.0,16,6468544,75.0,13.49
NVDL,bounce_btc1_rsi,20,-20,30,3.0,15,6464273,73.3,14.38
IREN,vcp_breakout_btc1,50,-20,45,3.0,14,6458648,57.1,15.39
CONL,gap_up3_btc1,60,-25,60,3.0,22,6455590,40.9,9.79
IREN,nr5_bo_btc2,25,-15,20,3.0,10,6446420,70.0,21.51
IREN,nr5_bo_btc2,30,-15,20,3.0,10,6446420,70.0,21.51
CONL,bounce_btc1_rsi,50,-25,45,2.0,19,6430710,57.9,16.94
IREN,hh_hl_btc2,50,-25,45,2.0,16,6413387,68.8,20.06
IREN,gap_up3_btc1,50,-20,45,2.0,21,6411018,61.9,15.28
IREN,ma20_pull_btc2,50,-25,45,3.0,11,6408281,63.6,19.44
CONL,hh_hl_rsi_btc,30,-20,45,3.0,26,6407771,50.0,8.22
CONL,hh_hl_ma_btc2,15,-20,30,3.0,34,6392394,64.7,6.27
PTIR,hh_hl_rsi_btc,25,-20,30,3.0,16,6387770,68.8,13.32
CONL,gap_up_btc2,30,-20,45,3.0,29,6383871,48.3,7.35
PTIR,gap_up3_btc1,30,-15,20,3.0,14,6382247,78.6,15.21
CONL,bounce_btc1_rsi,50,-20,45,2.0,21,6362232,52.4,15.16
PTIR,ma10_pull_btc2,25,-20,30,3.0,8,6361878,87.5,26.53
PTIR,gap_fill_up_btc2,20,-20,30,3.0,12,6360902,75.0,17.69
IREN,ma10_pull_btc2,50,-20,45,3.0,11,6349568,54.5,19.26
PTIR,gap_up_btc2,40,-20,45,3.0,11,6347086,63.6,19.25
IREN,vcp_squeeze_bo,40,-20,30,2.0,17,6347050,64.7,18.69
CONL,vcp_squeeze_bo,50,-20,45,2.0,13,6346521,61.5,24.43
NVDL,bounce_btc1_rsi,60,-25,60,3.0,10,6343772,70.0,21.17
NVDL,vcp_squeeze_bo,50,-25,45,2.0,11,6340844,72.7,28.85
NVDL,vcp_squeeze_bo,50,-20,45,2.0,11,6340844,72.7,28.85
IREN,ma10_pull_btc2,40,-20,45,3.0,11,6309592,63.6,19.14
PTIR,hh_hl_rsi_btc,40,-20,45,3.0,13,6301387,53.8,16.17
IREN,bounce_btc2,30,-15,20,3.0,20,6292175,60.0,10.5
PTIR,ma10_pull_btc2,50,-20,45,2.0,7,6271541,85.7,44.84
PTIR,ma10_pull_btc2,50,-25,45,2.0,7,6271541,85.7,44.84
IREN,gap_up3_btc1,15,-20,30,3.0,34,6262881,67.6,6.15
IREN,hh_hl_ma_btc2,40,-20,30,2.0,21,6256126,61.9,14.91
CONL,bounce_btc2,40,-20,45,2.0,19,6254488,52.6,16.48
PTIR,gap_hh_hl_btc2,40,-20,45,3.0,8,6243774,62.5,26.04
PTIR,gap_hh_hl_btc2,50,-20,45,3.0,8,6243774,62.5,26.04
IREN,bounce_btc2,20,-15,20,3.0,22,6240669,63.6,9.47
CONL,hh_hl_ma_btc2,40,-20,30,2.0,22,6234612,54.5,14.18
CONL,vcp_squeeze_bo,50,-25,45,2.0,13,6232497,61.5,24.0
NVDL,vcp_squeeze_bo,40,-20,30,2.0,17,6231072,76.5,18.35
NVDL,hh_hl_ma_btc2,15,-20,30,3.0,26,6224963,80.8,7.99
IREN,vcp_squeeze_bo,25,-20,30,2.0,19,6217152,73.7,16.38
PTIR,bounce_btc1_rsi,60,-25,60,3.0,7,6213127,71.4,29.62
IREN,ma10_pull_vol,50,-20,45,2.0,9,6203639,77.8,34.5
IREN,bounce_btc1_rsi,20,-20,30,2.0,26,6197052,76.9,11.93
PTIR,doji_escape_btc_rsi,50,-20,45,3.0,4,6191415,100.0,51.65
PTIR,doji_escape_btc_rsi,50,-25,45,3.0,4,6191415,100.0,51.65
NVDL,bounce_btc1_rsi,15,-20,30,3.0,16,6182373,81.2,12.89
PTIR,bounce_btc1_rsi,40,-20,45,3.0,9,6150278,77.8,22.8
PTIR,hammer_btc2,60,-25,60,3.0,5,6144988,80.0,41.01
PTIR,gap_fill_up_btc2,60,-25,60,2.0,6,6143637,83.3,51.25
CONL,gap_up_btc2,40,-20,30,3.0,26,6140923,46.2,7.88
IREN,nr5_bo_btc2,50,-25,45,2.0,8,6133289,87.5,38.37
IREN,nr5_bo_btc2,50,-20,45,2.0,8,6133289,87.5,38.37
IREN,bounce_btc1_rsi,20,-15,20,3.0,26,6129664,57.7,7.87
CONL,bounce_btc1_rsi,20,-15,20,3.0,32,6128657,56.2,6.39
IREN,gap_up3_btc1,30,-20,45,2.0,24,6128093,62.5,12.78
IREN,bounce_btc1_rsi,50,-25,45,2.0,18,6121821,55.6,17.02
IREN,gap_fill_up_btc2,60,-25,60,2.0,12,6118790,58.3,25.52
CONL,gap_up_btc2,25,-20,30,3.0,31,6114409,48.4,6.58
PTIR,gap_hh_hl_btc2,50,-25,45,3.0,8,6113721,62.5,25.5
PTIR,gap_up3_btc1,25,-15,20,3.0,14,6101887,78.6,14.54
CONL,ma10_pull_btc2,60,-25,60,3.0,13,6097301,46.2,15.65
IREN,vcp_breakout_btc1,60,-25,60,2.0,12,6092667,66.7,25.41
PTIR,hh_hl_btc2,20,-20,30,2.0,15,6078694,80.0,20.28
NVDL,vcp_squeeze_bo,40,-20,45,2.0,14,6066790,71.4,21.69
IREN,bounce_btc1_rsi,30,-20,45,2.0,20,6064251,65.0,15.18
CONL,hh_hl_ma_btc2,25,-20,30,3.0,24,6055264,54.2,8.42
PTIR,doji_escape_btc2,40,-20,45,3.0,4,6054080,100.0,50.5
IREN,gap_hh_hl_btc2,20,-20,30,3.0,18,6041173,77.8,11.2
CONL,bounce_btc1_rsi,30,-20,45,2.0,23,6032349,56.5,13.13
PTIR,hh_hl_ma_btc2,15,-20,30,2.0,17,6026540,88.2,17.74
NVDL,bounce_btc1_rsi,20,-15,20,3.0,15,6019169,80.0,13.39
PTIR,gap_hh_hl_btc2,40,-20,30,3.0,8,6015260,75.0,25.09
CONL,hh_hl_btc2,25,-20,30,3.0,28,6013563,53.6,7.17
CONL,vcp_squeeze_bo,15,-20,30,3.0,18,6012944,77.8,11.15
IREN,ma10_pull_btc2,30,-20,45,3.0,12,5993054,66.7,16.66
CONL,gap_up_btc2,30,-15,20,3.0,33,5979247,45.5,6.05
IREN,ma10_pull_vol,25,-15,20,3.0,10,5977592,80.0,19.95
IREN,ma10_pull_vol,30,-15,20,3.0,10,5977592,80.0,19.95
PTIR,hh_hl_btc2,25,-15,20,3.0,14,5972119,71.4,14.23
CONL,gap_hh_hl_btc2,60,-25,60,2.0,18,5967227,50.0,16.59
IREN,gap_up_btc2,30,-20,45,2.0,23,5956716,65.2,12.96
PTIR,ma10_pull_btc2,25,-15,20,3.0,8,5955115,75.0,24.84
CONL,gap_up_btc2,25,-15,20,3.0,36,5949767,44.4,5.51
CONL,vcp_squeeze_bo,20,-15,20,3.0,18,5948759,66.7,11.03
PTIR,bounce_btc1_rsi,20,-20,30,3.0,11,5943671,72.7,18.03
CONL,bounce_btc1_rsi,25,-15,20,3.0,30,5943233,53.3,6.61
IREN,ma10_pull_btc2,50,-25,45,3.0,11,5939560,54.5,18.02
PTIR,vcp_squeeze_bo,40,-20,30,3.0,9,5938625,88.9,22.02
PTIR,hh_hl_btc2,40,-20,45,2.0,11,5933077,72.7,27.0
IREN,hh_hl_btc2,40,-20,30,2.0,21,5924201,57.1,14.12
IREN,hh_hl_ma_btc2,50,-20,45,2.0,16,5908974,62.5,18.48
IREN,ma10_pull_vol,40,-20,30,2.0,10,5907108,80.0,29.57
NVDL,bounce_btc1_rsi,30,-20,30,3.0,13,5906031,69.2,15.16
NVDL,bounce_btc1_rsi,50,-20,45,3.0,10,5905834,80.0,19.71
IREN,nr5_bo_btc1_rsi,50,-20,45,3.0,7,5899805,71.4,28.12
CONL,hh_hl_ma_btc2,50,-20,45,2.0,21,5898767,47.6,14.06
PTIR,hh_hl_ma_btc2,20,-20,30,2.0,15,5892796,80.0,19.66
PTIR,ma10_pull_btc2,15,-20,30,3.0,9,5891087,100.0,21.84
IREN,gap_up3_btc1,50,-25,45,2.0,21,5874396,61.9,14.0
IREN,gap_up3_vol_btc,15,-20,30,3.0,25,5870187,68.0,7.83
CONL,bounce_btc1_rsi,30,-20,30,2.0,24,5856718,54.2,12.21
IREN,bounce_btc1_rsi,15,-20,30,2.0,32,5856469,78.1,9.16
IREN,bounce_btc2,50,-25,45,2.0,14,5855354,64.3,20.93
PTIR,bounce_btc2,40,-20,30,3.0,7,5852709,71.4,27.9
IREN,vcp_squeeze_bo,20,-20,30,2.0,19,5849663,73.7,15.41
PTIR,vcp_breakout_btc1,50,-25,45,3.0,8,5841919,62.5,24.37
CONL,bounce_btc1_rsi,15,-20,30,3.0,34,5840107,61.8,5.73
PTIR,bounce_btc2,30,-20,45,3.0,8,5839661,75.0,24.36
IREN,hh_hl_ma_btc2,25,-15,20,3.0,24,5837049,58.3,8.12
CONL,gap_up3_vol_btc,40,-20,45,2.0,18,5834544,55.6,16.22
CONL,vcp_squeeze_bo,60,-25,60,2.0,12,5830173,50.0,24.32
CONL,hh_hl_rsi_btc,60,-25,60,2.0,18,5828965,44.4,16.21
PTIR,bounce_btc2,40,-20,45,3.0,7,5825788,71.4,27.77
IREN,vcp_squeeze_bo,30,-20,30,2.0,17,5820749,70.6,17.14
PTIR,doji_escape_btc_rsi,60,-25,60,3.0,4,5818901,75.0,48.54
CONL,gap_fill_up_btc2,25,-15,20,3.0,25,5818084,56.0,7.77
PTIR,vcp_breakout_btc1,30,-20,45,3.0,10,5817889,70.0,19.41
IREN,gap_hh_hl_btc2,15,-20,30,3.0,21,5816458,81.0,9.24
IREN,ma20_pull_btc2,25,-15,20,3.0,13,5808319,69.2,14.91
IREN,hh_hl_btc2,20,-15,20,3.0,27,5804004,63.0,7.17
PTIR,ma10_pull_btc2,40,-20,30,2.0,8,5788108,87.5,36.21
IREN,gap_hh_hl_btc2,50,-25,45,2.0,16,5785135,62.5,18.1
NVDL,bounce_btc1_rsi,25,-20,30,3.0,13,5781158,76.9,14.84
IREN,nr5_bo_btc2,25,-20,30,3.0,8,5777036,87.5,24.1
IREN,nr5_bo_btc2,30,-20,30,3.0,8,5777036,87.5,24.1
PTIR,vcp_squeeze_bo,60,-25,60,3.0,6,5776258,83.3,32.12
IREN,nr5_bo_btc2,40,-20,45,2.0,8,5771469,100.0,36.11
NVDL,vcp_squeeze_bo,25,-20,30,2.0,18,5770708,77.8,16.05
IREN,ma20_pull_btc2,60,-25,60,2.0,10,5754719,70.0,28.8
IREN,doji_escape_btc_rsi,60,-25,60,3.0,5,5748947,60.0,38.36
PTIR,hh_hl_ma_btc2,40,-20,45,2.0,11,5747178,72.7,26.15
PTIR,hh_hl_rsi_btc,20,-20,30,2.0,17,5742248,76.5,16.91
NVDL,gap_up3_btc1,15,-20,30,3.0,27,5728411,66.7,7.08
IREN,vcp_squeeze_bo,60,-25,60,1.0,13,5722117,76.9,44.06
CONL,gap_up_btc2,60,-25,60,2.0,21,5719416,47.6,13.63
IREN,gap_up3_vol_btc,30,-20,30,3.0,20,5716436,55.0,9.54
CONL,gap_up3_btc1,30,-20,30,3.0,37,5712127,45.9,5.15
CONL,hh_hl_rsi_btc,20,-20,30,3.0,33,5708031,57.6,5.77
IREN,gap_up3_vol_btc,50,-20,45,2.0,13,5705068,61.5,21.96
IREN,bounce_btc2,20,-20,30,2.0,21,5704266,81.0,13.6
PTIR,hh_hl_btc2,50,-20,45,2.0,11,5698125,72.7,25.93
IREN,ma10_pull_btc2,60,-25,60,2.0,10,5697194,60.0,28.51
CONL,hh_hl_ma_btc2,30,-20,30,3.0,24,5696349,50.0,7.92
IREN,vcp_breakout_btc2,60,-25,60,3.0,8,5695498,62.5,23.75
PTIR,hh_hl_ma_btc2,25,-15,20,3.0,14,5693270,71.4,13.57
NVDL,bounce_btc1_rsi,40,-20,30,3.0,11,5691643,63.6,17.26
CONL,ma10_pull_vol,60,-25,60,3.0,11,5686870,45.5,17.25
IREN,engulf_btc2,40,-20,45,3.0,10,5686511,60.0,18.97
NVDL,vcp_squeeze_bo,30,-20,30,2.0,18,5685554,77.8,15.81
CONL,bounce_btc1_rsi,40,-20,45,2.0,21,5672665,52.4,13.52
PTIR,doji_escape_btc2,60,-25,60,3.0,4,5672653,75.0,47.32
PTIR,hh_hl_rsi_btc,40,-20,30,3.0,15,5671530,60.0,12.62
NVDL,hh_hl_ma_btc2,40,-20,30,3.0,19,5669998,63.2,9.96
NVDL,bounce_btc2,60,-25,60,3.0,10,5667698,60.0,18.91
PTIR,gap_up_btc2,60,-25,60,3.0,8,5665867,62.5,23.63
IREN,gap_up3_vol_btc,40,-20,30,2.0,18,5646049,55.6,15.7
IREN,nr5_bo_btc1_rsi,40,-20,45,3.0,7,5643168,71.4,26.9
IREN,inside_bar_rsi_vol,60,-25,60,3.0,7,5636438,57.1,26.87
CONL,gap_fill_up_btc2,60,-25,60,2.0,17,5635033,52.9,16.59
IREN,bounce_btc1_rsi,50,-20,45,2.0,19,5631001,52.6,14.83
CONL,gap_fill_up_btc2,50,-20,45,3.0,20,5626293,45.0,9.39
NVDL,bounce_btc1_rsi,30,-15,20,3.0,13,5623405,76.9,14.43
CONL,gap_up3_vol_btc,25,-15,20,2.0,24,5618434,58.3,11.72
PTIR,hh_hl_btc2,30,-15,20,3.0,14,5613591,64.3,13.38
PTIR,hh_hl_btc2,50,-25,45,2.0,11,5611423,72.7,25.53
CONL,gap_up3_vol_btc,25,-20,30,2.0,21,5606253,61.9,13.36
NVDL,gap_hh_hl_btc2,20,-20,30,3.0,15,5602951,80.0,12.46
CONL,bounce_btc2,25,-20,30,3.0,22,5586939,50.0,8.47
CONL,ma20_pull_btc2,60,-25,60,3.0,10,5584340,50.0,18.63
IREN,vcp_breakout_btc2,40,-20,30,3.0,10,5575795,70.0,18.6
IREN,hh_hl_btc2,25,-15,20,3.0,24,5559017,58.3,7.73
IREN,bounce_btc2,40,-20,45,2.0,17,5550999,58.8,16.34
PTIR,doji_escape_btc_rsi,40,-20,45,3.0,4,5550104,100.0,46.3
IREN,hh_hl_btc2,30,-20,30,2.0,23,5546508,60.9,12.07
PTIR,hh_hl_rsi_btc,30,-20,45,2.0,14,5538806,71.4,19.8
IREN,hh_hl_ma_btc2,20,-20,30,2.0,25,5526526,72.0,11.06
CONL,gap_up3_btc1,15,-20,30,3.0,46,5522249,56.5,4.01
IREN,bounce_btc2,50,-20,45,2.0,16,5518990,56.2,17.26
PTIR,vcp_breakout_btc1,60,-25,60,3.0,7,5513515,71.4,26.28
PTIR,hh_hl_ma_btc2,50,-20,45,2.0,11,5512226,72.7,25.08
CONL,gap_hh_hl_btc2,20,-15,20,3.0,27,5507112,55.6,6.81
IREN,vcp_breakout_btc2,40,-20,45,3.0,9,5505329,66.7,20.41
PTIR,vcp_breakout_btc1,40,-20,45,3.0,9,5505187,66.7,20.41
PTIR,vcp_squeeze_bo,20,-20,30,2.0,13,5505081,92.3,21.19
CONL,hh_hl_btc2,60,-25,60,2.0,20,5495485,45.0,13.75
CONL,hh_hl_ma_btc2,50,-25,45,2.0,20,5489042,50.0,13.74
NVDL,gap_fill_up_btc2,50,-20,45,3.0,13,5481830,53.8,14.07
PTIR,hh_hl_btc2,25,-20,30,2.0,13,5481676,76.9,21.1
IREN,gap_up3_vol_btc,50,-25,45,2.0,13,5472640,61.5,21.07
IREN,ma20_pull_btc2,40,-20,45,2.0,11,5453680,72.7,24.81
CONL,gap_up3_btc1,40,-20,45,3.0,26,5452354,42.3,7.0
CONL,gap_hh_hl_btc2,40,-20,30,3.0,21,5448495,52.4,8.66
NVDL,vcp_squeeze_bo,30,-15,20,3.0,20,5448023,65.0,9.09
IREN,vcp_squeeze_bo,25,-15,20,2.0,20,5446338,65.0,13.63
PTIR,doji_escape_btc2,30,-20,45,3.0,4,5437463,100.0,45.36
NVDL,bounce_btc2,15,-20,30,3.0,14,5436380,85.7,12.96
CONL,hh_hl_ma_btc2,30,-20,45,2.0,25,5429690,52.0,10.87
PTIR,hh_hl_ma_btc2,50,-25,45,2.0,11,5425524,72.7,24.69
NVDL,vcp_breakout_btc1,60,-25,60,3.0,10,5420781,70.0,18.09
IREN,bounce_btc1_rsi,40,-20,45,2.0,20,5415312,55.0,13.55
NVDL,hh_hl_rsi_btc,50,-20,45,3.0,17,5411807,47.1,10.62
PTIR,engulf_btc2,60,-25,60,2.0,4,5408514,100.0,67.67
PTIR,hh_hl_btc2,30,-20,45,2.0,12,5408173,75.0,22.56
IREN,hh_hl_ma_btc2,50,-25,45,2.0,15,5407162,66.7,18.04
PTIR,gap_hh_hl_btc2,20,-20,30,3.0,10,5401852,80.0,18.02
IREN,ma10_pull_vol,40,-20,45,2.0,9,5397452,77.8,30.02
PTIR,gap_up_btc2,50,-20,45,2.0,10,5394563,70.0,27.0
PTIR,ma10_pull_btc2,40,-20,45,2.0,8,5389526,75.0,33.72
IREN,hh_hl_ma_btc2,30,-20,30,2.0,23,5385921,65.2,11.72
CONL,bounce_btc1_rsi,40,-20,30,2.0,22,5380041,50.0,12.24
NVDL,hh_hl_ma_btc2,50,-25,45,3.0,16,5371720,50.0,11.2
IREN,nr5_bo_btc1_rsi,50,-25,45,3.0,7,5370130,71.4,25.6
PTIR,gap_up3_btc1,50,-25,45,2.0,9,5364821,77.8,29.83
PTIR,hh_hl_btc2,40,-20,30,2.0,11,5363851,72.7,24.41
IREN,bounce_btc2,15,-20,30,2.0,26,5362289,80.8,10.32
IREN,engulf_btc2,40,-20,30,3.0,10,5360697,60.0,17.89
IREN,gap_hh_hl_btc2,50,-20,45,2.0,16,5353885,56.2,16.75
IREN,vcp_squeeze_bo,15,-20,30,2.0,21,5350117,81.0,12.75
PTIR,vcp_squeeze_bo,25,-20,30,3.0,10,5336102,90.0,17.8
PTIR,hh_hl_ma_btc2,30,-15,20,3.0,14,5334743,64.3,12.71
NVDL,gap_hh_hl_btc2,30,-20,30,3.0,15,5330137,73.3,11.86
IREN,gap_fill_up_btc2,50,-25,45,2.0,12,5328305,66.7,22.22
IREN,ma10_pull_btc2,25,-15,20,3.0,15,5324035,60.0,11.84
IREN,ma10_pull_btc2,30,-15,20,3.0,15,5324035,60.0,11.84
NVDL,hh_hl_btc2,40,-20,30,3.0,19,5323401,68.4,9.35
NVDL,bounce_btc1_rsi,50,-25,45,3.0,10,5315882,80.0,17.74
PTIR,gap_up_btc2,50,-25,45,2.0,10,5307861,70.0,26.57
CONL,hh_hl_rsi_btc,25,-20,30,3.0,28,5305209,50.0,6.32
IREN,hh_hl_rsi_btc,20,-15,20,2.0,29,5299558,65.5,9.15
NVDL,hh_hl_ma_btc2,30,-20,45,3.0,20,5299231,55.0,8.84
PTIR,engulf_btc2,50,-25,45,3.0,4,5297551,100.0,44.19
NVDL,hh_hl_rsi_btc,30,-20,30,3.0,20,5295789,65.0,8.84
PTIR,hh_hl_ma_btc2,25,-20,30,2.0,13,5295777,76.9,20.39
NVDL,vcp_squeeze_bo,60,-25,60,2.0,11,5294346,63.6,24.09
PTIR,vcp_breakout_btc1,20,-20,30,3.0,11,5288637,72.7,16.04
PTIR,vcp_breakout_btc2,40,-20,45,3.0,8,5287707,62.5,22.05
NVDL,bounce_btc1_rsi,25,-15,20,3.0,13,5286741,76.9,13.57
PTIR,gap_fill_up_btc2,15,-20,30,3.0,13,5276369,76.9,13.54
NVDL,hh_hl_ma_btc2,40,-20,45,3.0,18,5271210,55.6,9.77
PTIR,hh_hl_rsi_btc,50,-25,45,2.0,11,5270648,72.7,23.98
CONL,bounce_btc2,30,-20,45,2.0,21,5265495,52.4,12.55
NVDL,vcp_breakout_btc1,50,-20,45,3.0,12,5263507,58.3,14.64
NVDL,vcp_squeeze_bo,20,-20,30,2.0,22,5261764,77.3,11.97
IREN,bounce_btc1_rsi,30,-15,20,2.0,23,5261569,60.9,11.45
PTIR,hh_hl_rsi_btc,20,-15,20,3.0,19,5254414,63.2,9.23
PTIR,hh_hl_btc2,60,-25,60,2.0,9,5251184,66.7,29.2
PTIR,vcp_breakout_btc1,50,-20,45,3.0,9,5247309,55.6,19.45
NVDL,vcp_breakout_btc2,40,-20,45,3.0,11,5245400,63.6,15.91
PTIR,gap_up3_btc1,25,-20,30,3.0,13,5244298,76.9,13.46
PTIR,bounce_btc2,30,-20,30,3.0,8,5239770,62.5,21.85
PTIR,gap_fill_up_btc2,50,-25,45,3.0,7,5237659,85.7,24.97
PTIR,vcp_breakout_btc2,50,-25,45,3.0,8,5235863,62.5,21.84
CONL,gap_up_btc2,20,-15,20,3.0,41,5232402,48.8,4.26
CONL,gap_fill_up_btc2,30,-15,20,3.0,25,5227148,56.0,6.98
PTIR,hh_hl_ma_btc2,30,-20,45,2.0,12,5222274,75.0,21.78
NVDL,hh_hl_rsi_btc,50,-25,45,3.0,17,5220007,47.1,10.25
PTIR,gap_up_btc2,25,-20,30,3.0,12,5216072,75.0,14.5
PTIR,hh_hl_rsi_btc,15,-20,30,2.0,20,5208430,80.0,13.03
IREN,gap_up_btc2,25,-20,30,3.0,28,5208192,53.6,6.21
IREN,gap_fill_up_btc2,50,-20,45,2.0,13,5206419,69.2,20.04
IREN,hh_hl_rsi_btc,25,-15,20,2.0,27,5202605,66.7,9.64
IREN,nr5_bo_btc2,30,-20,45,2.0,8,5201819,100.0,32.54
IREN,hammer_btc2,60,-25,60,3.0,4,5195450,75.0,43.34
NVDL,vcp_squeeze_bo,25,-15,20,3.0,20,5191226,70.0,8.66
PTIR,ma20_pull_btc2,25,-15,20,3.0,8,5188395,87.5,21.64
CONL,bounce_btc2,40,-20,30,2.0,19,5183724,47.4,13.66
PTIR,ma10_pull_btc2,20,-20,30,3.0,9,5181241,88.9,19.21
PTIR,hh_hl_ma_btc2,40,-20,30,2.0,11,5177952,72.7,23.56
IREN,gap_hh_hl_btc2,40,-20,30,3.0,19,5173610,57.9,9.09
PTIR,gap_up3_btc1,50,-20,45,2.0,10,5172175,70.0,25.89
IREN,vcp_breakout_btc2,50,-20,45,3.0,9,5169704,66.7,19.17
PTIR,bounce_btc1_rsi,25,-20,30,3.0,10,5161159,70.0,17.22
PTIR,gap_hh_hl_btc2,25,-20,30,3.0,9,5158568,77.8,19.12
PTIR,doji_escape_btc2,40,-20,30,3.0,4,5153124,100.0,42.99
CONL,gap_fill_up_btc2,40,-20,45,3.0,20,5145274,45.0,8.58
PTIR,ma20_pull_btc2,30,-15,20,3.0,8,5143713,87.5,21.45
PTIR,gap_fill_up_btc2,30,-15,20,3.0,11,5143644,81.8,15.6
IREN,doji_escape_btc_rsi,50,-25,45,3.0,5,5137040,100.0,34.28
CONL,vcp_squeeze_bo,30,-20,45,2.0,15,5117960,66.7,17.08
IREN,ma20_pull_btc2,30,-15,20,3.0,13,5116041,61.5,13.13
CONL,gap_up3_vol_btc,50,-20,45,2.0,17,5114719,47.1,15.06
PTIR,gap_up3_btc1,20,-20,30,2.0,15,5105331,80.0,17.03
CONL,bounce_btc1_rsi,30,-15,20,3.0,27,5103909,51.9,6.31
PTIR,hh_hl_rsi_btc,60,-25,60,3.0,10,5102055,60.0,17.02
NVDL,bounce_btc2,40,-20,30,3.0,10,5101966,70.0,17.02
PTIR,hh_hl_btc2,15,-20,30,2.0,17,5098093,88.2,15.01
IREN,gap_fill_up_btc2,30,-20,30,2.0,16,5091935,75.0,15.93
IREN,hh_hl_ma_btc2,25,-20,30,2.0,23,5091660,65.2,11.08
PTIR,nr5_bo_btc2,30,-20,45,3.0,4,5090326,100.0,42.46
CONL,hh_hl_btc2,50,-20,45,2.0,23,5088412,43.5,11.07
IREN,bounce_btc2,30,-20,45,2.0,17,5085719,64.7,14.97
CONL,hh_hl_btc2,40,-20,30,2.0,25,5078653,48.0,10.17
NVDL,bounce_btc2,20,-20,30,3.0,13,5076010,76.9,13.03
CONL,gap_fill_up_btc2,25,-20,30,3.0,23,5070326,47.8,7.36
PTIR,bounce_btc1_rsi,30,-20,30,3.0,10,5068717,70.0,16.91
PTIR,hh_hl_ma_btc2,60,-25,60,2.0,9,5065285,66.7,28.17
PTIR,bounce_btc2,50,-25,45,2.0,7,5063405,85.7,36.2
CONL,gap_up_btc2,50,-25,45,3.0,23,5056491,43.5,7.34
NVDL,bounce_btc1_rsi,40,-20,45,3.0,10,5048322,80.0,16.84
NVDL,hh_hl_btc2,30,-20,45,3.0,20,5035391,50.0,8.4
NVDL,gap_fill_up_btc2,50,-25,45,3.0,13,5032866,53.8,12.92
NVDL,bounce_btc2,20,-15,20,3.0,13,5032827,92.3,12.92
PTIR,gap_up3_btc1,30,-20,45,3.0,12,5026947,66.7,13.98
PTIR,gap_up_btc2,30,-15,20,3.0,13,5008616,69.2,12.86
PTIR,ma20_pull_btc2,60,-25,60,3.0,6,5003068,66.7,27.82
IREN,hh_hl_btc2,20,-20,30,2.0,25,5002782,68.0,10.02
CONL,gap_hh_hl_btc2,30,-20,30,3.0,22,4999519,50.0,7.58
NVDL,hh_hl_btc2,60,-25,60,3.0,14,4998594,57.1,11.91
CONL,hh_hl_btc2,50,-25,45,2.0,21,4998225,47.6,11.91
CONL,bounce_btc1_rsi,20,-20,30,3.0,31,4996523,54.8,5.38
IREN,gap_up3_btc1,20,-20,30,2.0,30,4994417,66.7,8.33
CONL,hh_hl_btc2,30,-20,45,2.0,28,4991470,50.0,8.92
PTIR,vcp_breakout_btc2,40,-20,30,3.0,8,4986106,62.5,20.8
CONL,bounce_btc1_rsi,25,-20,30,2.0,26,4978626,53.8,9.58
PTIR,gap_up3_btc1,20,-15,20,2.0,15,4977755,80.0,16.61
IREN,ma20_pull_btc2,30,-20,30,3.0,11,4976331,63.6,15.09
PTIR,ma20_pull_btc2,20,-15,20,3.0,8,4975409,87.5,20.75
IREN,ma10_pull_vol,30,-20,45,2.0,10,4975064,80.0,24.9
CONL,hh_hl_rsi_btc,50,-20,45,2.0,22,4974872,45.5,11.32
NVDL,vcp_breakout_btc2,60,-25,60,3.0,8,4965584,75.0,20.71
NVDL,bounce_btc1_rsi,30,-20,45,3.0,12,4957071,75.0,13.78
CONL,vcp_squeeze_bo,30,-15,20,2.0,15,4956696,66.7,16.54
PTIR,vcp_breakout_btc1,30,-20,30,3.0,10,4952439,70.0,16.52
PTIR,vcp_squeeze_bo,30,-20,45,2.0,9,4943090,88.9,27.49
CONL,hh_hl_rsi_btc,15,-20,30,3.0,38,4940697,60.5,4.34
PTIR,ma20_pull_btc2,50,-20,45,3.0,6,4939945,66.7,27.47
PTIR,ma20_pull_btc2,50,-25,45,3.0,6,4939945,66.7,27.47
PTIR,doji_escape_btc_rsi,30,-20,45,3.0,4,4933487,100.0,41.15
CONL,bounce_btc2,60,-25,60,2.0,16,4933090,43.8,15.43
CONL,hh_hl_ma_btc2,25,-15,20,3.0,28,4931642,50.0,5.88
PTIR,bounce_btc1_rsi,15,-20,30,3.0,13,4929606,76.9,12.65
CONL,hh_hl_btc2,20,-15,20,3.0,34,4927317,50.0,4.84
PTIR,bounce_btc2,30,-15,20,3.0,8,4922412,75.0,20.53
NVDL,gap_up_btc2,60,-25,60,3.0,17,4913082,52.9,9.64
NVDL,hh_hl_rsi_btc,40,-20,30,3.0,19,4911386,57.9,8.63
CONL,gap_fill_up_btc2,50,-25,45,3.0,19,4909961,47.4,8.62
NVDL,vcp_squeeze_bo,30,-20,45,2.0,16,4909816,68.8,15.36
PTIR,bounce_btc1_rsi,30,-20,45,2.0,10,4906703,80.0,24.56
CONL,vcp_squeeze_bo,20,-20,30,3.0,17,4906262,64.7,9.63
IREN,ma10_pull_btc2,40,-20,30,3.0,13,4905070,61.5,12.59
NVDL,hh_hl_btc2,50,-25,45,2.0,17,4897868,52.9,14.42
